class,x1-x0,y1-y0,z1-z0,x2-x1,y2-y1,z2-z1,x3-x2,y3-y2,z3-z2,x4-x3,y4-y3,z4-z3,x5-x4,y5-y4,z5-z4,x6-x5,y6-y5,z6-z5,x7-x6,y7-y6,z7-z6,x8-x7,y8-y7,z8-z7,x9-x8,y9-y8,z9-z8,x10-x9,y10-y9,z10-z9,x11-x10,y11-y10,z11-z10,x12-x11,y12-y11,z12-z11,x13-x12,y13-y12,z13-z12,x14-x13,y14-y13,z14-z13,x15-x14,y15-y14,z15-z14,x16-x15,y16-y15,z16-z15,x17-x16,y17-y16,z17-z16,x18-x17,y18-y17,z18-z17,x19-x18,y19-y18,z19-z18,x20-x19,y20-y19,z20-z19,x21-x20,y21-y20,z21-z20,x22-x21,y22-y21,z22-z21,x23-x22,y23-y22,z23-z22,x24-x23,y24-y23,z24-z23,x25-x24,y25-y24,z25-z24,x26-x25,y26-y25,z26-z25,x27-x26,y27-y26,z27-z26,x28-x27,y28-y27,z28-z27,x29-x28,y29-y28,z29-z28,x30-x29,y30-y29,z30-z29,x31-x30,y31-y30,z31-z30,x32-x31,y32-y31,z32-z31,x33-x32,y33-y32,z33-z32,x34-x33,y34-y33,z34-z33,x35-x34,y35-y34,z35-z34,minx,miny,mine,maxx,maxy,maxe
0,0,0,0.0,0,-2,2.0,1,-2,2.23606797749979,-1,0,1.0,-5,2,5.385164807134504,-4,0,4.0,-4,-1,4.123105625617661,-4,0,4.0,-3,0,3.0,0,0,0.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,0,1.0,0,0,0.0,4,-2,4.47213595499958,2,-2,2.8284271247461903,0,0,0.0,-4,1,4.123105625617661,-3,3,4.242640687119285,1,3,3.1622776601683795,1,3,3.1622776601683795,-1,5,5.0990195135927845,-4,7,8.06225774829855,-7,5,8.602325267042627,2,-4,4.47213595499958,11,-10,14.866068747318506,2,0,2.0,-6,0,6.0,-3,-9,9.486832980505138,-8,-6,10.0,-17,10,19.72308292331602,-2,14,14.142135623730951,13,4,13.601470508735444,0,0,0.0,17,14,19.72308292331602
0,0,0,0.0,0,0,0.0,0,-3,3.0,-1,0,1.0,-2,4,4.47213595499958,-2,1,2.23606797749979,-3,1,3.1622776601683795,-2,0,2.0,-2,0,2.0,-1,0,1.0,0,0,0.0,-1,0,1.0,0,0,0.0,-1,0,1.0,-1,0,1.0,0,0,0.0,2,-2,2.8284271247461903,1,-2,2.23606797749979,0,0,0.0,-2,4,4.47213595499958,0,4,4.0,1,5,5.0990195135927845,3,5,5.830951894845301,0,6,6.0,-2,9,9.219544457292887,-4,5,6.4031242374328485,0,-3,3.0,5,-12,13.0,3,1,3.1622776601683795,-3,2,3.605551275463989,-6,-12,13.416407864998739,-10,-7,12.206555615733702,-8,15,17.0,4,17,17.46424919657298,9,4,9.848857801796104,0,0,0.0,10,17,17.46424919657298
0,0,0,0.0,0,-1,1.0,0,-2,2.0,-1,0,1.0,-3,2,3.605551275463989,-3,0,3.0,-4,0,4.0,-3,0,3.0,-2,-1,2.23606797749979,-1,0,1.0,-1,0,1.0,-1,0,1.0,0,-1,1.0,-1,1,1.4142135623730951,0,0,0.0,0,0,0.0,3,-2,3.605551275463989,2,-2,2.8284271247461903,-1,0,1.0,-2,2,2.8284271247461903,-2,3,3.605551275463989,2,3,3.605551275463989,2,4,4.47213595499958,0,5,5.0,-4,8,8.94427190999916,-5,4,6.4031242374328485,1,-3,3.1622776601683795,8,-10,12.806248474865697,3,0,3.0,-4,0,4.0,-5,-9,10.295630140987,-10,-7,12.206555615733702,-12,12,16.97056274847714,2,15,15.132745950421556,12,4,12.649110640673518,0,0,0.0,12,15,16.97056274847714
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,-1,1.4142135623730951,2,-2,2.8284271247461903,1,-3,3.1622776601683795,3,-4,5.0,3,-4,5.0,3,-3,4.242640687119285,2,-3,3.605551275463989,2,-3,3.605551275463989,2,-4,4.47213595499958,1,-3,3.1622776601683795,1,-4,4.123105625617661,1,-4,4.123105625617661,1,0,1.0,1,-7,7.0710678118654755,1,-6,6.082762530298219,-2,-4,4.47213595499958,1,-6,6.082762530298219,2,-4,4.47213595499958,7,-7,9.899494936611665,6,-8,10.0,4,-2,4.47213595499958,1,0,1.0,2,0,2.0,5,-2,5.385164807134504,7,-4,8.06225774829855,4,0,4.0,1,3,3.1622776601683795,-2,4,4.47213595499958,0,6,6.0,6,7,9.219544457292887,4,10,10.770329614269007,0,0,0.0,7,10,10.770329614269007
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,-1,1.4142135623730951,2,-2,2.8284271247461903,1,-2,2.23606797749979,3,-3,4.242640687119285,3,-3,4.242640687119285,3,-2,3.605551275463989,2,-3,3.605551275463989,2,-1,2.23606797749979,3,-3,4.242640687119285,1,-2,2.23606797749979,3,-3,4.242640687119285,2,-3,3.605551275463989,1,-1,1.4142135623730951,2,-5,5.385164807134504,2,-5,5.385164807134504,-1,-3,3.1622776601683795,1,-5,5.0990195135927845,3,-3,4.242640687119285,8,-7,10.63014581273465,8,-6,10.0,4,-3,5.0,2,1,2.23606797749979,2,0,2.0,5,-1,5.0990195135927845,7,-3,7.615773105863909,3,0,3.0,0,3,3.0,-3,3,4.242640687119285,1,5,5.0990195135927845,5,6,7.810249675906654,4,10,10.770329614269007,0,0,0.0,8,10,10.770329614269007
0,0,0,0.0,0,0,0.0,0,-3,3.0,-1,0,1.0,-2,2,2.8284271247461903,-2,0,2.0,-2,0,2.0,-3,0,3.0,-2,0,2.0,-1,-1,1.4142135623730951,-1,0,1.0,0,0,0.0,-1,0,1.0,-1,0,1.0,-1,0,1.0,1,0,1.0,2,-1,2.23606797749979,1,-2,2.23606797749979,0,0,0.0,-2,2,2.8284271247461903,0,3,3.0,2,3,3.605551275463989,3,4,5.0,0,6,6.0,-2,7,7.280109889280518,-3,5,5.830951894845301,0,-3,3.0,5,-9,10.295630140987,3,-1,3.1622776601683795,-2,1,2.23606797749979,-6,-9,10.816653826391969,-10,-6,11.661903789690601,-7,11,13.038404810405298,4,14,14.560219778561036,9,3,9.486832980505138,0,0,0.0,10,14,14.560219778561036
0,0,0,0.0,0,0,0.0,0,-2,2.0,-1,0,1.0,-1,3,3.1622776601683795,0,1,1.0,-2,1,2.23606797749979,-2,1,2.23606797749979,-1,0,1.0,-1,0,1.0,-1,0,1.0,0,0,0.0,0,0,0.0,-1,0,1.0,-1,1,1.4142135623730951,0,0,0.0,1,-2,2.23606797749979,1,-2,2.23606797749979,0,1,1.0,-1,3,3.1622776601683795,1,4,4.123105625617661,2,5,5.385164807134504,3,4,5.0,1,6,6.082762530298219,0,8,8.0,-2,6,6.324555320336759,-1,-3,3.1622776601683795,2,-10,10.198039027185569,3,1,3.1622776601683795,-1,1,1.4142135623730951,-7,-10,12.206555615733702,-9,-7,11.40175425099138,-3,12,12.36931687685298,4,15,15.524174696260024,6,3,6.708203932499369,0,0,0.0,9,15,15.524174696260024
0,0,0,0.0,0,-1,1.0,0,-2,2.0,0,0,0.0,-3,0,3.0,-3,0,3.0,-3,-1,3.1622776601683795,-3,-1,3.1622776601683795,-2,-1,2.23606797749979,-2,0,2.0,-1,-1,1.4142135623730951,0,0,0.0,0,0,0.0,-1,0,1.0,-1,0,1.0,1,1,1.4142135623730951,2,-2,2.8284271247461903,3,-1,3.1622776601683795,0,0,0.0,-3,1,3.1622776601683795,0,1,1.0,1,2,2.23606797749979,2,3,3.605551275463989,0,4,4.0,-3,6,6.708203932499369,-4,4,5.656854249492381,1,-3,3.1622776601683795,8,-7,10.63014581273465,3,-1,3.1622776601683795,-4,-1,4.123105625617661,-5,-7,8.602325267042627,-9,-5,10.295630140987,-11,8,13.601470508735444,2,10,10.198039027185569,11,5,12.083045973594572,0,0,0.0,11,10,13.601470508735444
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,0,0.0,1,1,1.4142135623730951,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,-6,5,7.810249675906654,1,-3,3.1622776601683795,11,-15,18.601075237738275,-1,0,1.0,-7,3,7.615773105863909,2,-13,13.152946437965905,-3,-7,7.615773105863909,-21,16,26.40075756488817,-12,21,24.186773244895647,8,2,8.246211251235321,0,0,0.0,21,21,26.40075756488817
0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,-1,0,1.0,0,-1,1.0,-1,-1,1.4142135623730951,0,-1,1.0,-2,-3,3.605551275463989,-1,-1,1.4142135623730951,-1,-2,2.23606797749979,-1,-3,3.1622776601683795,-1,-2,2.23606797749979,-2,-2,2.8284271247461903,-4,1,4.123105625617661,-8,3,8.54400374531753,-9,-1,9.055385138137417,-9,0,9.0,-6,-1,6.082762530298219,-5,0,5.0,-1,0,1.0,0,0,0.0,2,3,3.605551275463989,2,3,3.605551275463989,3,2,3.605551275463989,3,1,3.1622776601683795,1,-1,1.4142135623730951,4,-8,8.94427190999916,3,-7,7.615773105863909,1,-5,5.0990195135927845,-1,-1,1.4142135623730951,-2,1,2.23606797749979,-1,3,3.1622776601683795,1,4,4.123105625617661,1,6,6.082762530298219,0,0,0.0,9,8,9.055385138137417
0,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,-1,1.0,-1,-1,1.4142135623730951,0,-1,1.0,-1,-1,1.4142135623730951,-1,-3,3.1622776601683795,0,-1,1.0,-2,-3,3.605551275463989,-1,-2,2.23606797749979,-1,-4,4.123105625617661,-1,-1,1.4142135623730951,-4,1,4.123105625617661,-8,2,8.246211251235321,-8,-2,8.246211251235321,-9,-2,9.219544457292887,-6,-2,6.324555320336759,-5,0,5.0,0,0,0.0,0,0,0.0,1,2,2.23606797749979,3,3,4.242640687119285,3,2,3.605551275463989,2,1,2.23606797749979,2,-1,2.23606797749979,3,-8,8.54400374531753,3,-9,9.486832980505138,1,-5,5.0990195135927845,-1,-1,1.4142135623730951,-1,1,1.4142135623730951,-1,4,4.123105625617661,0,3,3.0,2,5,5.385164807134504,0,0,0.0,9,9,9.486832980505138
0,0,0,0.0,0,-1,1.0,0,-2,2.0,-1,1,1.4142135623730951,-2,0,2.0,-2,-1,2.23606797749979,-2,-1,2.23606797749979,-2,-1,2.23606797749979,-2,-1,2.23606797749979,-2,0,2.0,-1,0,1.0,0,-1,1.0,-1,0,1.0,-1,0,1.0,-1,1,1.4142135623730951,1,0,1.0,1,-1,1.4142135623730951,2,-1,2.23606797749979,0,0,0.0,-1,1,1.4142135623730951,0,1,1.0,1,2,2.23606797749979,3,3,4.242640687119285,1,4,4.123105625617661,-1,6,6.082762530298219,-4,3,5.0,1,-2,2.23606797749979,5,-7,8.602325267042627,3,-1,3.1622776601683795,-2,0,2.0,-6,-6,8.48528137423857,-9,-4,9.848857801796104,-7,7,9.899494936611665,4,9,9.848857801796104,9,4,9.848857801796104,0,0,0.0,9,9,9.899494936611665
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,-1,1.4142135623730951,0,0,0.0,0,0,0.0,0,1,1.0,0,0,0.0,0,0,0.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,3,3.1622776601683795,-8,7,10.63014581273465,-7,6,9.219544457292887,0,-2,2.0,8,-9,12.041594578792296,-1,-1,1.4142135623730951,-8,2,8.246211251235321,4,-7,8.06225774829855,1,0,1.0,-24,14,27.784887978899608,-13,15,19.849433241279208,8,-1,8.06225774829855,0,0,0.0,24,15,27.784887978899608
0,0,0,0.0,0,0,0.0,0,-1,1.0,1,0,1.0,0,-1,1.0,2,-2,2.8284271247461903,1,-3,3.1622776601683795,2,-3,3.605551275463989,2,-3,3.605551275463989,2,-2,2.8284271247461903,1,-2,2.23606797749979,1,-2,2.23606797749979,1,-2,2.23606797749979,1,-1,1.4142135623730951,1,-1,1.4142135623730951,0,-1,1.0,1,0,1.0,1,-4,4.123105625617661,0,-3,3.0,-2,-2,2.8284271247461903,1,-2,2.23606797749979,2,-2,2.8284271247461903,6,-5,7.810249675906654,6,-5,7.810249675906654,4,-1,4.123105625617661,1,1,1.4142135623730951,3,-1,3.1622776601683795,5,-4,6.4031242374328485,7,-5,8.602325267042627,3,-2,3.605551275463989,0,1,1.0,-2,3,3.605551275463989,0,5,5.0,4,5,6.4031242374328485,5,9,10.295630140987,0,0,0.0,7,9,10.295630140987
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,-1,2.23606797749979,1,-2,2.23606797749979,2,-1,2.23606797749979,3,-1,3.1622776601683795,3,-2,3.605551275463989,2,0,2.0,1,-1,1.4142135623730951,1,0,1.0,1,0,1.0,2,-1,2.23606797749979,3,0,3.0,0,0,0.0,3,-4,5.0,2,-3,3.605551275463989,0,-1,1.0,0,-1,1.0,3,-2,3.605551275463989,9,-6,10.816653826391969,10,-6,11.661903789690601,5,-1,5.0990195135927845,2,0,2.0,3,1,3.1622776601683795,5,-1,5.0990195135927845,6,-2,6.324555320336759,2,1,2.23606797749979,0,2,2.0,-3,3,4.242640687119285,0,4,4.0,6,6,8.48528137423857,3,10,10.44030650891055,0,0,0.0,10,10,11.661903789690601
0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,-1,0,1.0,0,-1,1.0,-1,-1,1.4142135623730951,0,-1,1.0,-1,-3,3.1622776601683795,-1,-1,1.4142135623730951,-1,-2,2.23606797749979,-1,-2,2.23606797749979,-1,-3,3.1622776601683795,-1,-1,1.4142135623730951,-4,1,4.123105625617661,-8,3,8.54400374531753,-6,-1,6.082762530298219,-8,0,8.0,-5,-1,5.0990195135927845,-4,0,4.0,-2,1,2.23606797749979,1,0,1.0,2,2,2.8284271247461903,2,3,3.605551275463989,3,2,3.605551275463989,3,1,3.1622776601683795,2,-2,2.8284271247461903,4,-7,8.06225774829855,3,-7,7.615773105863909,2,-5,5.385164807134504,-1,-1,1.4142135623730951,-2,1,2.23606797749979,-2,3,3.605551275463989,2,5,5.385164807134504,2,5,5.385164807134504,0,0,0.0,8,7,8.54400374531753
0,0,0,0.0,0,0,0.0,0,-2,2.0,-1,0,1.0,-1,2,2.23606797749979,-1,0,1.0,-1,0,1.0,-2,0,2.0,-1,0,1.0,-1,0,1.0,-1,0,1.0,0,0,0.0,-1,0,1.0,-1,0,1.0,0,0,0.0,-1,1,1.4142135623730951,1,-1,1.4142135623730951,1,-2,2.23606797749979,0,0,0.0,-1,3,3.1622776601683795,1,2,2.23606797749979,2,3,3.605551275463989,4,4,5.656854249492381,1,5,5.0990195135927845,0,7,7.0,-3,4,5.0,0,-2,2.0,2,-7,7.280109889280518,3,-1,3.1622776601683795,-1,1,1.4142135623730951,-7,-7,9.899494936611665,-8,-6,10.0,-4,9,9.848857801796104,4,11,11.704699910719626,6,3,6.708203932499369,0,0,0.0,8,11,11.704699910719626
0,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,-1,-1,1.4142135623730951,0,-1,1.0,0,-1,1.0,-1,-1,1.4142135623730951,-1,-2,2.23606797749979,0,-2,2.0,-1,-2,2.23606797749979,-1,-3,3.1622776601683795,-1,-3,3.1622776601683795,-1,-1,1.4142135623730951,-3,1,3.1622776601683795,-8,2,8.246211251235321,-6,-2,6.324555320336759,-8,-1,8.06225774829855,-5,-3,5.830951894845301,-4,0,4.0,-1,0,1.0,0,1,1.0,2,2,2.8284271247461903,3,2,3.605551275463989,3,2,3.605551275463989,2,1,2.23606797749979,2,-2,2.8284271247461903,3,-7,7.615773105863909,4,-9,9.848857801796104,2,-5,5.385164807134504,0,-1,1.0,-3,1,3.1622776601683795,-1,4,4.123105625617661,1,4,4.123105625617661,2,4,4.47213595499958,0,0,0.0,8,9,9.848857801796104
0,42,-10,43.174066289845804,-9,-14,16.64331697709324,-46,-19,49.76946855251722,-54,-11,55.10898293381942,-51,-8,51.62363799656123,-46,-12,47.53945729601885,-48,-9,48.83646178829912,-47,-6,47.38143096192854,-35,-6,35.510561809129406,-35,-4,35.22782990761707,-37,-3,37.12142238654117,-34,-3,34.132096331752024,-34,0,34.0,-35,1,35.014282800023196,-27,3,27.16615541441225,-16,3,16.278820596099706,0,0,0.0,1,0,1.0,27,-4,27.294688127912362,15,-1,15.033296378372908,14,1,14.035668847618199,38,1,38.01315561749642,31,1,31.016124838541646,27,-1,27.018512172212592,17,-1,17.029386365926403,0,-3,3.0,-12,-4,12.649110640673518,-16,2,16.1245154965971,-7,4,8.06225774829855,-5,3,5.830951894845301,0,0,0.0,-1,-6,6.082762530298219,8,-8,11.313708498984761,8,-2,8.246211251235321,4,-1,4.123105625617661,0,0,0.0,54,19,55.10898293381942
0,0,0,0.0,-9,-16,18.35755975068582,-47,-23,52.32590180780452,-55,-16,57.28001396647874,-52,-12,53.36665625650534,-48,-12,49.47726750741192,-48,-7,48.507731342539614,-49,-6,49.36598018878993,-35,-7,35.6931365951495,-35,-5,35.35533905932738,-37,-3,37.12142238654117,-36,-2,36.05551275463989,-35,0,35.0,-36,2,36.05551275463989,-30,4,30.265491900843113,-17,6,18.027756377319946,-1,0,1.0,0,0,0.0,30,-1,30.01666203960727,13,1,13.038404810405298,13,1,13.038404810405298,42,-3,42.1070065428546,31,2,31.064449134018133,27,0,27.0,18,0,18.0,1,-3,3.1622776601683795,-11,-5,12.083045973594572,-16,-1,16.0312195418814,-6,1,6.082762530298219,-4,1,4.123105625617661,0,0,0.0,-1,-7,7.0710678118654755,9,-10,13.45362404707371,10,-9,13.45362404707371,4,-1,4.123105625617661,0,0,0.0,55,23,57.28001396647874
0,41,-13,43.01162633521314,-7,-13,14.7648230602334,-43,-17,46.238512086787566,-50,-9,50.80354318352215,-46,-8,46.69047011971501,-44,-12,45.60701700396552,-45,-11,46.32493928760188,-46,-7,46.52956049652737,-34,-6,34.52535300326414,-35,-5,35.35533905932738,-35,-4,35.22782990761707,-35,-5,35.35533905932738,-34,-3,34.132096331752024,-33,0,33.0,-26,2,26.076809620810597,-15,0,15.0,0,0,0.0,2,-2,2.8284271247461903,28,-2,28.071337695236398,16,-1,16.0312195418814,15,1,15.033296378372908,37,6,37.48332962798263,30,3,30.14962686336267,26,-1,26.019223662515376,15,-1,15.033296378372908,0,-3,3.0,-11,-2,11.180339887498949,-15,2,15.132745950421556,-6,6,8.48528137423857,-4,6,7.211102550927978,0,0,0.0,1,-6,6.082762530298219,8,-6,10.0,8,1,8.06225774829855,4,0,4.0,0,0,0.0,50,17,50.80354318352215
0,37,-9,38.07886552931954,-6,-14,15.231546211727817,-38,-23,44.41846462902562,-45,-15,47.43416490252569,-44,-12,45.60701700396552,-42,-14,44.27188724235731,-43,-13,44.9221548904324,-45,-8,45.70557952810576,-33,-9,34.20526275297414,-34,-6,34.52535300326414,-37,-6,37.48332962798263,-35,-6,35.510561809129406,-34,-5,34.36568055487916,-34,-2,34.058772731852805,-27,0,27.0,-15,0,15.0,0,0,0.0,2,-3,3.605551275463989,29,2,29.068883707497267,15,0,15.0,15,3,15.297058540778355,37,10,38.3275357934736,31,5,31.400636936215164,25,2,25.079872407968907,15,0,15.0,1,-2,2.23606797749979,-10,-3,10.44030650891055,-13,0,13.0,-5,4,6.4031242374328485,-2,5,5.385164807134504,0,0,0.0,1,-7,7.0710678118654755,9,-6,10.816653826391969,10,0,10.0,6,0,6.0,0,0,0.0,45,23,47.43416490252569
0,44,-16,46.8187996428785,-9,-11,14.212670403551895,-45,-13,46.84015371452148,-53,-4,53.150729063673246,-49,-3,49.09175083453431,-43,-9,43.93176527297759,-45,-8,45.70557952810576,-45,-4,45.17742799230607,-33,-5,33.37663853655727,-34,-2,34.058772731852805,-34,-2,34.058772731852805,-32,-2,32.0624390837628,-32,0,32.0,-32,2,32.0624390837628,-24,4,24.331050121192877,-15,1,15.033296378372908,0,0,0.0,2,-2,2.8284271247461903,25,-6,25.709920264364882,16,-2,16.1245154965971,15,0,15.0,34,2,34.058772731852805,30,0,30.0,26,-3,26.1725046566048,15,-3,15.297058540778355,-1,-3,3.1622776601683795,-12,-1,12.041594578792296,-16,4,16.492422502470642,-7,7,9.899494936611665,-5,6,7.810249675906654,0,1,1.0,1,-6,6.082762530298219,7,-6,9.219544457292887,5,2,5.385164807134504,3,0,3.0,0,0,0.0,53,16,53.150729063673246
0,41,-9,41.97618372363071,-9,-11,14.212670403551895,-50,-13,51.66236541235796,-55,-6,55.326304774492215,-53,-4,53.150729063673246,-35,-7,35.6931365951495,-46,-8,46.69047011971501,-33,-3,33.13608305156178,-34,-4,34.23448553724738,-34,-2,34.058772731852805,-35,-2,35.05709628591621,-32,0,32.0,-33,1,33.015148038438355,-33,3,33.13608305156178,-27,5,27.459060435491963,-16,2,16.1245154965971,-2,1,2.23606797749979,0,0,0.0,26,-7,26.92582403567252,12,-1,12.041594578792296,13,0,13.0,32,-1,32.01562118716424,29,-1,29.017236257093817,26,-2,26.076809620810597,15,-2,15.132745950421556,0,-3,3.0,-13,-1,13.038404810405298,-17,3,17.26267650163207,-6,5,7.810249675906654,-3,3,4.242640687119285,0,0,0.0,0,-5,5.0,7,-7,9.899494936611665,5,0,5.0,3,0,3.0,0,0,0.0,55,13,55.326304774492215
0,54,-16,56.32051136131489,-11,-9,14.212670403551895,-53,-4,53.150729063673246,-60,4,60.13318551349163,-53,4,53.150729063673246,-42,2,42.04759208325728,-40,1,40.01249804748511,-39,6,39.45883931389772,-25,3,25.179356624028344,-24,3,24.186773244895647,-24,6,24.73863375370596,-24,8,25.298221281347036,-25,9,26.570660511172846,-30,10,31.622776601683793,-25,8,26.248809496813376,-19,9,21.02379604162864,-2,3,3.605551275463989,-4,2,4.47213595499958,23,-9,24.698178070456937,6,-3,6.708203932499369,7,-2,7.280109889280518,28,-13,30.870698080866262,26,-8,27.202941017470888,23,-7,24.041630560342615,15,-6,16.15549442140351,1,-3,3.1622776601683795,-13,0,13.0,-19,3,19.235384061671343,-12,1,12.041594578792296,-9,2,9.219544457292887,-8,-3,8.54400374531753,-5,-5,7.0710678118654755,10,-5,11.180339887498949,5,0,5.0,2,-1,2.23606797749979,1,0,2.23606797749979,60,16,60.13318551349163
0,56,-16,58.240879114244144,6,-8,10.0,-53,-15,55.08175741568164,-61,-13,62.369864518050704,-38,-2,38.05259518088089,-31,-2,31.064449134018133,-30,-2,30.066592756745816,-31,-11,32.89376840679705,-28,-17,32.7566787083184,-27,-16,31.38470965295043,-23,-15,27.459060435491963,-18,-13,22.20360331117452,-26,-12,28.635642126552707,-16,-15,21.93171219946131,-12,-16,20.0,2,-14,14.142135623730951,10,-10,14.142135623730951,11,-4,11.704699910719626,9,0,9.0,14,6,15.231546211727817,15,3,15.297058540778355,10,2,10.198039027185569,13,12,17.69180601295413,12,21,24.186773244895647,3,20,20.223748416156685,-3,11,11.40175425099138,-1,1,1.4142135623730951,-1,3,3.1622776601683795,2,2,2.8284271247461903,6,1,6.082762530298219,6,17,18.027756377319946,12,27,29.546573405388315,3,31,31.144823004794873,2,27,27.073972741361768,-4,13,13.601470508735444,1,0,1.4142135623730951,61,31,62.369864518050704
0,39,-15,41.78516483155236,-6,-12,13.416407864998739,-37,-17,40.718546143004666,-46,-8,46.69047011971501,-42,-7,42.579337712087536,-39,-12,40.80441152620633,-42,-11,43.41658669218482,-43,-7,43.56604182158393,-33,-8,33.95585369269929,-32,-4,32.2490309931942,-35,-5,35.35533905932738,-33,-6,33.54101966249684,-33,-5,33.37663853655727,-32,-1,32.01562118716424,-24,0,24.0,-14,-1,14.035668847618199,0,0,0.0,3,-4,5.0,26,-1,26.019223662515376,16,0,16.0,16,1,16.0312195418814,34,11,35.73513677041127,29,3,29.154759474226502,24,0,24.0,14,0,14.0,-1,-3,3.1622776601683795,-10,-2,10.198039027185569,-13,3,13.341664064126334,-6,7,9.219544457292887,-3,7,7.615773105863909,0,1,1.0,2,-7,7.280109889280518,7,-5,8.602325267042627,8,3,8.54400374531753,4,1,4.123105625617661,0,0,0.0,46,17,46.69047011971501
0,42,-18,45.69463863518345,-8,-11,13.601470508735444,-40,-12,41.7612260356422,-48,-3,48.093658625644196,-44,-3,44.10215414239989,-40,-9,41.0,-42,-8,42.7551166528639,-43,-5,43.289721643826724,-32,-5,32.38826948140329,-32,-3,32.14031735997639,-33,-3,33.13608305156178,-32,-4,32.2490309931942,-31,-2,31.064449134018133,-30,1,30.01666203960727,-23,2,23.08679276123039,-14,1,14.035668847618199,1,-1,1.4142135623730951,3,-4,5.0,24,-4,24.331050121192877,17,-2,17.11724276862369,16,1,16.0312195418814,31,6,31.575306807693888,29,1,29.017236257093817,24,-2,24.08318915758459,13,-3,13.341664064126334,-1,-3,3.1622776601683795,-11,0,11.0,-14,5,14.866068747318506,-7,8,10.63014581273465,-4,7,8.06225774829855,0,1,1.0,2,-6,6.324555320336759,7,-5,8.602325267042627,5,3,5.830951894845301,4,2,4.47213595499958,0,0,1.0,48,18,48.093658625644196
0,45,-19,48.84669896727925,-9,-10,13.45362404707371,-46,-8,46.69047011971501,-53,1,53.009433122794285,-47,1,47.01063709417264,-42,-5,42.2965719651132,-42,-5,42.2965719651132,-43,-1,43.01162633521314,-30,-2,30.066592756745816,-31,-1,31.016124838541646,-31,1,31.016124838541646,-30,1,30.01666203960727,-29,2,29.068883707497267,-30,5,30.4138126514911,-24,6,24.73863375370596,-15,4,15.524174696260024,0,0,0.0,1,-2,2.23606797749979,22,-8,23.40939982143925,13,-3,13.341664064126334,12,-1,12.041594578792296,31,-1,31.016124838541646,28,-4,28.284271247461902,24,-5,24.515301344262525,14,-5,14.866068747318506,0,-3,3.0,-13,0,13.0,-16,6,17.08800749063506,-8,7,10.63014581273465,-5,6,7.810249675906654,-1,1,1.4142135623730951,0,-5,5.0,6,-6,8.48528137423857,5,2,5.385164807134504,3,1,3.1622776601683795,0,0,0.0,53,19,53.009433122794285
0,50,-19,53.48831648126533,-10,-9,13.45362404707371,-49,-3,49.09175083453431,-55,4,55.14526271584895,-49,5,49.25444142409901,-41,0,41.0,-39,0,39.0,-39,3,39.11521443121589,-27,1,27.018512172212592,-27,3,27.16615541441225,-27,3,27.16615541441225,-26,6,26.68332812825267,-27,7,27.892651361962706,-28,9,29.410882339705484,-24,8,25.298221281347036,-17,7,18.384776310850235,-2,1,2.23606797749979,-3,1,3.1622776601683795,20,-9,21.93171219946131,7,-4,8.06225774829855,7,-1,7.0710678118654755,28,-10,29.732137494637012,25,-7,25.96150997149434,22,-8,23.40939982143925,14,-6,15.231546211727817,1,-3,3.1622776601683795,-13,1,13.038404810405298,-17,4,17.46424919657298,-10,5,11.180339887498949,-8,4,8.94427190999916,-5,-1,5.0990195135927845,-3,-4,5.0,5,-7,8.602325267042627,4,1,4.123105625617661,3,1,3.1622776601683795,1,0,2.23606797749979,55,19,55.14526271584895
