class,x1-x0,y1-y0,z1-z0,x2-x1,y2-y1,z2-z1,x3-x2,y3-y2,z3-z2,x4-x3,y4-y3,z4-z3,x5-x4,y5-y4,z5-z4,x6-x5,y6-y5,z6-z5,x7-x6,y7-y6,z7-z6,x8-x7,y8-y7,z8-z7,x9-x8,y9-y8,z9-z8,x10-x9,y10-y9,z10-z9,x11-x10,y11-y10,z11-z10,x12-x11,y12-y11,z12-z11,x13-x12,y13-y12,z13-z12,x14-x13,y14-y13,z14-z13,x15-x14,y15-y14,z15-z14,x16-x15,y16-y15,z16-z15,x17-x16,y17-y16,z17-z16,x18-x17,y18-y17,z18-z17,x19-x18,y19-y18,z19-z18,x20-x19,y20-y19,z20-z19,x21-x20,y21-y20,z21-z20,x22-x21,y22-y21,z22-z21,x23-x22,y23-y22,z23-z22,x24-x23,y24-y23,z24-z23,x25-x24,y25-y24,z25-z24,x26-x25,y26-y25,z26-z25,x27-x26,y27-y26,z27-z26,x28-x27,y28-y27,z28-z27,x29-x28,y29-y28,z29-z28,x30-x29,y30-y29,z30-z29,x31-x30,y31-y30,z31-z30,x32-x31,y32-y31,z32-z31,x33-x32,y33-y32,z33-z32,x34-x33,y34-y33,z34-z33,x35-x34,y35-y34,z35-z34,x36-x35,y36-y35,z36-z35,x37-x36,y37-y36,z37-z36,x38-x37,y38-y37,z38-z37,x39-x38,y39-y38,z39-z38,x40-x39,y40-y39,z40-z39,x41-x40,y41-y40,z41-z40,x42-x41,y42-y41,z42-z41,x43-x42,y43-y42,z43-z42,x44-x43,y44-y43,z44-z43,x45-x44,y45-y44,z45-z44,x46-x45,y46-y45,z46-z45,x47-x46,y47-y46,z47-z46,x48-x47,y48-y47,z48-z47,x49-x48,y49-y48,z49-z48,x50-x49,y50-y49,z50-z49,x51-x50,y51-y50,z51-z50,minx,miny,mine,maxx,maxy,maxe
0,0,0,0.0,0,0,0.0,0,0,0.0,0,-2,2.0,-1,-1,1.4142135623730951,0,1,1.0,-2,2,2.8284271247461903,-1,0,1.0,-2,0,2.0,-1,0,1.0,-2,0,2.0,-1,0,1.0,-1,0,1.0,0,0,0.0,-1,0,1.0,0,-1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,1,1.4142135623730951,-1,0,1.0,0,0,0.0,1,0,1.0,1,-1,1.4142135623730951,1,-1,1.4142135623730951,0,-1,1.0,0,0,0.0,0,1,1.0,-1,2,2.23606797749979,0,2,2.0,1,2,2.23606797749979,2,2,2.8284271247461903,1,3,3.1622776601683795,1,3,3.1622776601683795,-1,5,5.0990195135927845,-2,5,5.385164807134504,-2,3,3.605551275463989,-1,0,1.0,2,-6,6.324555320336759,4,-5,6.4031242374328485,3,-2,3.605551275463989,0,2,2.0,-3,-1,3.1622776601683795,-4,-6,7.211102550927978,-6,-7,9.219544457292887,-7,0,7.0,-5,8,9.433981132056603,0,11,11.0,7,6,9.219544457292887,5,2,5.385164807134504,1,1,1.4142135623730951,0,0,0.0,7,11,11.0
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,-1,1.4142135623730951,0,1,1.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1.0,-1,0,1.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1.0,-3,3,4.242640687119285,-5,4,6.4031242374328485,0,0,0.0,6,-8,10.0,6,-9,10.816653826391969,1,0,1.0,-6,3,6.708203932499369,-4,0,4.0,2,-9,9.219544457292887,2,-10,10.198039027185569,-6,0,6.0,-15,13,19.849433241279208,-13,17,21.400934559032695,0,8,8.0,6,-1,6.082762530298219,1,1,1.4142135623730951,0,0,0.0,15,17,21.400934559032695
0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,-1,1.0,-1,0,1.0,-2,1,2.23606797749979,-2,-1,2.23606797749979,-2,0,2.0,-2,-1,2.23606797749979,-2,-1,2.23606797749979,-1,0,1.0,-1,0,1.0,-1,0,1.0,0,0,0.0,-1,-1,1.4142135623730951,0,0,0.0,0,0,0.0,0,0,0.0,-1,1,1.4142135623730951,0,0,0.0,0,0,0.0,0,0,0.0,2,-1,2.23606797749979,2,0,2.0,1,-1,1.4142135623730951,-1,-1,1.4142135623730951,0,1,1.0,-2,1,2.23606797749979,0,0,0.0,0,1,1.0,2,1,2.23606797749979,1,2,2.23606797749979,0,3,3.0,-1,4,4.123105625617661,-2,4,4.47213595499958,-4,3,5.0,0,0,0.0,4,-5,6.4031242374328485,6,-5,7.810249675906654,2,-1,2.23606797749979,0,0,0.0,-2,0,2.0,-3,-5,5.830951894845301,-5,-5,7.0710678118654755,-7,-1,7.0710678118654755,-8,6,10.0,-2,8,8.246211251235321,6,6,8.48528137423857,7,2,7.280109889280518,2,2,2.8284271247461903,0,0,0.0,8,8,10.0
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,-1,1.4142135623730951,1,-1,1.4142135623730951,1,-1,1.4142135623730951,1,-2,2.23606797749979,2,-2,2.8284271247461903,1,-2,2.23606797749979,1,-2,2.23606797749979,1,-2,2.23606797749979,1,-1,1.4142135623730951,1,-1,1.4142135623730951,1,-2,2.23606797749979,0,-1,1.0,1,-1,1.4142135623730951,0,0,0.0,0,-1,1.0,1,-1,1.4142135623730951,0,-1,1.0,0,1,1.0,1,-2,2.23606797749979,0,-3,3.0,0,-2,2.0,-1,-2,2.23606797749979,-1,-1,1.4142135623730951,0,-2,2.0,1,-2,2.23606797749979,2,-2,2.8284271247461903,5,-3,5.830951894845301,5,-3,5.830951894845301,2,-2,2.8284271247461903,2,0,2.0,1,0,1.0,0,0,0.0,3,-1,3.1622776601683795,3,-3,4.242640687119285,5,-4,6.4031242374328485,4,-2,4.47213595499958,2,0,2.0,0,0,0.0,-1,2,2.23606797749979,-2,3,3.605551275463989,0,3,3.0,2,3,3.605551275463989,4,5,6.4031242374328485,4,6,7.211102550927978,2,10,10.198039027185569,0,0,0.0,5,10,10.198039027185569
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,-1,1.4142135623730951,1,0,1.0,1,-1,1.4142135623730951,1,-1,1.4142135623730951,2,0,2.0,1,-1,1.4142135623730951,2,-1,2.23606797749979,1,0,1.0,1,0,1.0,1,0,1.0,2,-1,2.23606797749979,0,0,0.0,1,0,1.0,1,-1,1.4142135623730951,2,-1,2.23606797749979,1,0,1.0,0,0,0.0,1,0,1.0,1,-2,2.23606797749979,1,-2,2.23606797749979,0,-1,1.0,0,0,0.0,0,-1,1.0,2,-2,2.8284271247461903,5,-3,5.830951894845301,7,-4,8.06225774829855,8,-5,9.433981132056603,4,-2,4.47213595499958,2,0,2.0,2,1,2.23606797749979,0,0,0.0,2,-1,2.23606797749979,3,-1,3.1622776601683795,4,-2,4.47213595499958,4,-1,4.123105625617661,0,3,3.0,0,0,0.0,-1,2,2.23606797749979,-3,2,3.605551275463989,1,3,3.1622776601683795,3,4,5.0,3,5,5.830951894845301,3,7,7.615773105863909,0,8,8.0,0,0,0.0,8,8,9.433981132056603
0,0,0,0.0,0,3,3.0,0,0,0.0,0,2,2.0,-2,0,2.0,0,-1,1.0,0,-1,1.0,-1,-1,1.4142135623730951,1,5,5.0990195135927845,0,-2,2.0,-2,-1,2.23606797749979,1,-2,2.23606797749979,1,1,1.4142135623730951,0,-1,1.0,0,0,0.0,0,2,2.0,1,0,1.0,1,1,1.4142135623730951,-1,0,1.0,-1,0,1.0,0,-1,1.0,0,0,0.0,0,1,1.0,0,0,0.0,-1,0,1.0,1,-2,2.23606797749979,-1,4,4.123105625617661,0,-4,4.0,-1,-1,1.4142135623730951,0,-1,1.0,0,5,5.0,0,-2,2.0,0,5,5.0,0,4,4.0,0,-2,2.0,1,3,3.1622776601683795,-1,-4,4.123105625617661,-1,2,2.23606797749979,-2,-4,4.47213595499958,0,3,3.0,-2,-3,3.605551275463989,0,1,1.0,1,-1,1.4142135623730951,0,2,2.0,1,-3,3.1622776601683795,0,-1,1.0,-1,6,6.082762530298219,1,6,6.082762530298219,1,3,3.1622776601683795,0,-1,1.0,1,2,2.23606797749979,0,0,0.0,2,6,6.082762530298219
0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,-1,-1,1.4142135623730951,0,0,0.0,0,2,2.0,-1,0,1.0,-1,0,1.0,-1,0,1.0,-1,0,1.0,-1,0,1.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,0,1.0,0,0,0.0,-1,1,1.4142135623730951,0,0,0.0,0,0,0.0,1,-1,1.4142135623730951,1,0,1.0,0,-1,1.0,0,0,0.0,0,1,1.0,0,2,2.0,0,2,2.0,1,2,2.23606797749979,2,2,2.8284271247461903,2,3,3.605551275463989,2,4,4.47213595499958,0,4,4.0,-1,4,4.123105625617661,-1,3,3.1622776601683795,-2,0,2.0,1,-4,4.123105625617661,2,-5,5.385164807134504,2,-1,2.23606797749979,1,1,1.4142135623730951,-2,0,2.0,-4,-5,6.4031242374328485,-6,-6,8.48528137423857,-6,0,6.0,-2,6,6.324555320336759,1,9,9.055385138137417,6,5,7.810249675906654,3,2,3.605551275463989,0,1,1.0,0,0,0.0,6,9,9.055385138137417
0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,-1,-1,1.4142135623730951,0,0,0.0,-1,0,1.0,-2,0,2.0,-1,-1,1.4142135623730951,-2,0,2.0,-1,-1,1.4142135623730951,-1,0,1.0,-1,0,1.0,-1,0,1.0,0,-1,1.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,0,1.0,0,1,1.0,0,0,0.0,0,0,0.0,1,-1,1.4142135623730951,1,0,1.0,1,-1,1.4142135623730951,0,0,0.0,-1,0,1.0,0,1,1.0,0,1,1.0,1,1,1.4142135623730951,2,2,2.8284271247461903,2,2,2.8284271247461903,0,3,3.0,0,3,3.0,-2,4,4.47213595499958,-2,2,2.8284271247461903,-1,0,1.0,3,-4,5.0,4,-4,5.656854249492381,2,-1,2.23606797749979,0,0,0.0,-2,0,2.0,-3,-4,5.0,-6,-5,7.810249675906654,-6,-1,6.082762530298219,-5,5,7.0710678118654755,0,8,8.0,6,4,7.211102550927978,6,2,6.324555320336759,0,3,3.0,0,0,0.0,6,8,8.0
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1.0,0,-1,1.0,1,-1,1.4142135623730951,1,-1,1.4142135623730951,1,-2,2.23606797749979,1,-2,2.23606797749979,2,-1,2.23606797749979,1,-1,1.4142135623730951,1,-2,2.23606797749979,2,0,2.0,0,-1,1.0,1,-1,1.4142135623730951,2,-1,2.23606797749979,0,0,0.0,1,-1,1.4142135623730951,0,0,0.0,1,-1,1.4142135623730951,1,0,1.0,0,0,0.0,1,-1,1.4142135623730951,0,-1,1.0,0,-2,2.0,0,-2,2.0,-1,0,1.0,1,-1,1.4142135623730951,1,-1,1.4142135623730951,3,-2,3.605551275463989,6,-2,6.324555320336759,5,-2,5.385164807134504,3,-1,3.1622776601683795,2,0,2.0,1,1,1.4142135623730951,0,0,0.0,3,-2,3.605551275463989,2,-1,2.23606797749979,5,-4,6.4031242374328485,4,-2,4.47213595499958,1,1,1.4142135623730951,0,0,0.0,-2,1,2.23606797749979,-2,3,3.605551275463989,0,3,3.0,2,3,3.605551275463989,4,5,6.4031242374328485,3,6,6.708203932499369,2,8,8.246211251235321,0,0,0.0,6,8,8.246211251235321
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,-1,1.4142135623730951,0,-1,1.0,-1,-1,1.4142135623730951,-1,-1,1.4142135623730951,0,-1,1.0,-1,-1,1.4142135623730951,-1,-1,1.4142135623730951,0,-1,1.0,-1,-2,2.23606797749979,-1,-1,1.4142135623730951,0,-1,1.0,-2,0,2.0,-4,2,4.47213595499958,-5,1,5.0990195135927845,-6,-1,6.082762530298219,-5,1,5.0990195135927845,-6,-1,6.082762530298219,-4,-1,4.123105625617661,0,-1,1.0,-3,1,3.1622776601683795,0,0,0.0,0,0,0.0,0,1,1.0,1,2,2.23606797749979,2,2,2.8284271247461903,1,2,2.23606797749979,1,1,1.4142135623730951,1,1,1.4142135623730951,0,0,0.0,2,-4,4.47213595499958,2,-5,5.385164807134504,2,-5,5.385164807134504,1,-4,4.123105625617661,0,-2,2.0,0,-1,1.0,0,0,0.0,-2,2,2.8284271247461903,-1,2,2.23606797749979,0,3,3.0,2,3,3.605551275463989,1,3,3.1622776601683795,0,6,6.0,0,0,0.0,6,6,6.082762530298219
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,-1,0,1.0,0,-1,1.0,0,-1,1.0,-1,-1,1.4142135623730951,-1,-2,2.23606797749979,0,-1,1.0,-1,-2,2.23606797749979,0,-1,1.0,-1,-1,1.4142135623730951,-1,-2,2.23606797749979,0,0,0.0,-2,0,2.0,-3,1,3.1622776601683795,-5,1,5.0990195135927845,-5,-2,5.385164807134504,-5,0,5.0,-6,-2,6.324555320336759,-4,-1,4.123105625617661,0,-1,1.0,-2,1,2.23606797749979,0,0,0.0,0,0,0.0,0,1,1.0,1,2,2.23606797749979,2,1,2.23606797749979,0,1,1.0,1,1,1.4142135623730951,0,1,1.0,0,-1,1.0,2,-3,3.605551275463989,2,-6,6.324555320336759,2,-6,6.324555320336759,1,-5,5.0990195135927845,0,-2,2.0,0,-1,1.0,0,0,0.0,-2,2,2.8284271247461903,0,2,2.0,0,3,3.0,1,3,3.1622776601683795,1,3,3.1622776601683795,0,6,6.0,0,0,0.0,6,6,6.324555320336759
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,0,1.0,0,-1,1.0,0,-1,1.0,-1,-1,1.4142135623730951,0,-1,1.0,-1,-1,1.4142135623730951,-1,-1,1.4142135623730951,0,-1,1.0,-1,-1,1.4142135623730951,0,-2,2.0,-1,-1,1.4142135623730951,-1,0,1.0,-2,0,2.0,-3,2,3.605551275463989,-5,1,5.0990195135927845,-5,-1,5.0990195135927845,-5,1,5.0990195135927845,-4,-1,4.123105625617661,-3,-1,3.1622776601683795,-1,-1,1.4142135623730951,-3,1,3.1622776601683795,0,0,0.0,0,0,0.0,1,1,1.4142135623730951,1,2,2.23606797749979,2,2,2.8284271247461903,1,1,1.4142135623730951,1,1,1.4142135623730951,1,1,1.4142135623730951,0,0,0.0,2,-3,3.605551275463989,3,-5,5.830951894845301,2,-5,5.385164807134504,2,-5,5.385164807134504,1,-2,2.23606797749979,-1,0,1.0,-1,0,1.0,-2,1,2.23606797749979,-1,3,3.1622776601683795,1,2,2.23606797749979,1,3,3.1622776601683795,2,4,4.47213595499958,0,5,5.0,0,0,0.0,5,5,5.830951894845301
0,35,-8,35.90264614203248,10,-6,11.661903789690601,-15,-12,19.209372712298546,-32,-14,34.92849839314596,-38,-10,39.293765408777,-37,-6,37.48332962798263,-35,-5,35.35533905932738,-34,-7,34.713109915419565,-31,-8,32.01562118716424,-33,-6,33.54101966249684,-34,-5,34.36568055487916,-28,-3,28.160255680657446,-23,-4,23.345235059857504,-25,-3,25.179356624028344,-25,-2,25.079872407968907,-25,-3,25.179356624028344,-24,-2,24.08318915758459,-23,-1,23.021728866442675,-26,1,26.019223662515376,-23,1,23.021728866442675,-20,2,20.09975124224178,-15,2,15.132745950421556,-9,2,9.219544457292887,0,0,0.0,0,0,0.0,4,-1,4.123105625617661,20,-2,20.09975124224178,14,0,14.0,8,0,8.0,10,1,10.04987562112089,30,1,30.01666203960727,21,1,21.02379604162864,21,1,21.02379604162864,18,0,18.0,15,-1,15.033296378372908,8,-1,8.06225774829855,-1,-1,1.4142135623730951,-6,-2,6.324555320336759,-11,-1,11.045361017187261,-11,1,11.045361017187261,-6,3,6.708203932499369,-4,3,5.0,-4,1,4.123105625617661,0,1,1.0,-2,-4,4.47213595499958,4,-5,6.4031242374328485,5,-5,7.0710678118654755,6,-3,6.708203932499369,5,0,5.0,3,-1,3.1622776601683795,-1,1,1.4142135623730951,0,0,0.0,38,14,39.293765408777
0,0,0,0.0,10,-5,11.180339887498949,-16,-15,21.93171219946131,-32,-17,36.235341863986875,-39,-14,41.43669871020132,-38,-9,39.05124837953327,-36,-8,36.87817782917155,-35,-8,35.90264614203248,-32,-7,32.7566787083184,-34,-6,34.52535300326414,-35,-5,35.35533905932738,-29,-4,29.274562336608895,-23,-4,23.345235059857504,-25,-3,25.179356624028344,-26,-3,26.1725046566048,-25,-2,25.079872407968907,-26,-1,26.019223662515376,-22,1,22.02271554554524,-28,1,28.0178514522438,-25,2,25.079872407968907,-22,2,22.090722034374522,-15,3,15.297058540778355,-10,2,10.198039027185569,0,0,0.0,0,0,0.0,0,0,0.0,22,-1,22.02271554554524,13,0,13.0,6,0,6.0,9,1,9.055385138137417,33,-3,33.13608305156178,22,0,22.0,22,1,22.02271554554524,18,1,18.027756377319946,16,0,16.0,9,-1,9.055385138137417,0,0,0.0,-6,-4,7.211102550927978,-11,-2,11.180339887498949,-11,-1,11.045361017187261,-5,3,5.830951894845301,-3,0,3.0,-4,0,4.0,1,0,1.0,-1,0,1.0,4,-5,6.4031242374328485,6,-7,9.219544457292887,8,-7,10.63014581273465,7,-2,7.280109889280518,4,-2,4.47213595499958,-1,1,1.4142135623730951,0,0,0.0,39,17,41.43669871020132
0,34,-9,35.17101079013795,10,-7,12.206555615733702,-14,-12,18.439088914585774,-29,-12,31.38470965295043,-35,-9,36.138621999185304,-35,-4,35.22782990761707,-32,-6,32.55764119219941,-31,-7,31.78049716414141,-30,-8,31.04834939252005,-32,-6,32.55764119219941,-32,-6,32.55764119219941,-28,-4,28.284271247461902,-22,-5,22.561028345356956,-24,-3,24.186773244895647,-25,-2,25.079872407968907,-25,-5,25.495097567963924,-24,-4,24.331050121192877,-22,-3,22.20360331117452,-26,0,26.0,-22,1,22.02271554554524,-19,0,19.0,-14,2,14.142135623730951,-7,1,7.0710678118654755,-1,0,1.0,2,-1,2.23606797749979,4,-2,4.47213595499958,20,-1,20.024984394500787,13,-1,13.038404810405298,10,1,10.04987562112089,10,1,10.04987562112089,28,5,28.442925306655784,21,3,21.213203435596427,21,1,21.02379604162864,17,0,17.0,14,-1,14.035668847618199,7,-1,7.0710678118654755,-1,-1,1.4142135623730951,-6,-2,6.324555320336759,-10,0,10.0,-10,2,10.198039027185569,-5,4,6.4031242374328485,-4,5,6.4031242374328485,-3,3,4.242640687119285,1,0,1.0,-2,-4,4.47213595499958,4,-4,5.656854249492381,5,-4,6.4031242374328485,6,-1,6.082762530298219,4,1,4.123105625617661,4,0,4.0,0,2,2.0,0,0,1.0,35,12,36.138621999185304
0,36,-12,37.94733192202055,10,-8,12.806248474865697,-14,-8,16.1245154965971,-32,-9,33.24154027718932,-37,-6,37.48332962798263,-36,-1,36.013886210738214,-33,-2,33.06055050963308,-32,-5,32.38826948140329,-29,-6,29.614185789921695,-31,-5,31.400636936215164,-33,-3,33.13608305156178,-27,-2,27.073972741361768,-22,-3,22.20360331117452,-23,-2,23.08679276123039,-24,-1,24.020824298928627,-24,-2,24.08318915758459,-22,-2,22.090722034374522,-21,-1,21.02379604162864,-25,1,25.019992006393608,-21,3,21.213203435596427,-18,2,18.110770276274835,-13,2,13.152946437965905,-8,2,8.246211251235321,-1,0,1.0,2,-1,2.23606797749979,4,-2,4.47213595499958,19,-3,19.235384061671343,13,-2,13.152946437965905,10,0,10.0,10,1,10.04987562112089,25,2,25.079872407968907,20,1,20.024984394500787,21,0,21.0,18,-2,18.110770276274835,13,-2,13.152946437965905,7,-1,7.0710678118654755,-1,-2,2.23606797749979,-7,-1,7.0710678118654755,-10,1,10.04987562112089,-11,3,11.40175425099138,-6,6,8.48528137423857,-4,4,5.656854249492381,-3,4,5.0,0,1,1.0,-1,-4,4.123105625617661,3,-4,5.0,5,-4,6.4031242374328485,4,0,4.0,3,2,3.605551275463989,3,0,3.0,0,2,2.0,0,0,1.0,37,12,37.94733192202055
0,32,-7,32.7566787083184,9,-5,10.295630140987,-12,-14,18.439088914585774,-26,-17,31.064449134018133,-31,-13,33.61547262794322,-32,-7,32.7566787083184,-31,-8,32.01562118716424,-30,-9,31.32091952673165,-28,-10,29.732137494637012,-31,-7,31.78049716414141,-32,-7,32.7566787083184,-27,-6,27.65863337187866,-22,-5,22.561028345356956,-24,-5,24.515301344262525,-25,-4,25.317977802344327,-24,-5,24.515301344262525,-25,-5,25.495097567963924,-23,-4,23.345235059857504,-27,-2,27.073972741361768,-23,-1,23.021728866442675,-20,0,20.0,-13,0,13.0,-8,1,8.06225774829855,0,0,0.0,1,-1,1.4142135623730951,5,-1,5.0990195135927845,20,1,20.024984394500787,14,0,14.0,9,1,9.055385138137417,10,1,10.04987562112089,30,8,31.04834939252005,20,5,20.615528128088304,21,3,21.213203435596427,17,1,17.029386365926403,14,0,14.0,7,0,7.0,0,-1,1.0,-5,-2,5.385164807134504,-9,-1,9.055385138137417,-9,1,9.055385138137417,-4,3,5.0,-2,4,4.47213595499958,-2,1,2.23606797749979,0,1,1.0,-2,-5,5.385164807134504,4,-4,5.656854249492381,6,-4,7.211102550927978,8,0,8.0,6,1,6.082762530298219,4,0,4.0,0,0,0.0,0,0,0.0,32,17,33.61547262794322
0,45,-13,46.84015371452148,21,-7,22.135943621178654,-7,-6,9.219544457292887,-37,-10,38.3275357934736,-44,-10,45.12205669071391,-38,-7,38.63935817272331,-26,0,26.0,-23,-2,23.08679276123039,-21,-1,21.02379604162864,-21,-1,21.02379604162864,-22,-6,22.80350850198276,-20,-11,22.825424421026653,-19,-11,21.95449840010015,-17,-12,20.808652046684813,-16,-11,19.4164878389476,-18,-11,21.095023109728988,-12,-9,15.0,-19,-8,20.615528128088304,-13,-10,16.401219466856727,-12,-11,16.278820596099706,-9,-11,14.212670403551895,-4,-11,11.704699910719626,4,-10,10.770329614269007,6,-6,8.48528137423857,8,-3,8.54400374531753,6,0,6.0,7,0,7.0,9,3,9.486832980505138,11,3,11.40175425099138,11,1,11.045361017187261,6,1,6.082762530298219,10,2,10.198039027185569,9,11,14.212670403551895,8,14,16.1245154965971,5,14,14.866068747318506,1,13,13.038404810405298,-2,6,6.324555320336759,-2,2,2.8284271247461903,-1,0,1.0,-1,3,3.1622776601683795,1,1,1.4142135623730951,3,1,3.1622776601683795,5,3,5.830951894845301,4,10,10.770329614269007,8,16,17.88854381999832,6,21,21.840329667841555,3,21,21.213203435596427,0,20,20.0,1,13,13.038404810405298,-4,6,7.211102550927978,-10,7,12.206555615733702,0,0,1.0,45,21,46.84015371452148
0,44,-13,45.880278987817846,14,-6,15.231546211727817,-19,-5,19.6468827043885,-37,-2,37.05401462729781,-42,0,42.0,-41,5,41.30375285612676,-36,3,36.124783736376884,-32,1,32.01562118716424,-26,1,26.019223662515376,-28,2,28.071337695236398,-28,2,28.071337695236398,-22,3,22.20360331117452,-16,3,16.278820596099706,-18,2,18.110770276274835,-18,4,18.439088914585774,-17,3,17.26267650163207,-17,5,17.72004514666935,-17,4,17.46424919657298,-22,7,23.08679276123039,-20,6,20.8806130178211,-20,7,21.18962010041709,-15,8,17.0,-9,5,10.295630140987,-2,1,2.23606797749979,-3,3,4.242640687119285,2,0,2.0,18,-5,18.681541692269406,7,-3,7.615773105863909,4,0,4.0,4,-1,4.123105625617661,22,-11,24.596747752497688,16,-4,16.492422502470642,18,-4,18.439088914585774,16,-6,17.08800749063506,13,-4,13.601470508735444,6,-3,6.708203932499369,0,-1,1.0,-7,-1,7.0710678118654755,-12,1,12.041594578792296,-14,1,14.035668847618199,-9,2,9.219544457292887,-6,1,6.082762530298219,-7,2,7.280109889280518,-4,-1,4.123105625617661,-5,-3,5.830951894845301,1,-2,2.23606797749979,4,-3,5.0,3,-1,3.1622776601683795,8,1,8.06225774829855,7,2,7.280109889280518,0,3,3.0,0,0,1.0,44,13,45.880278987817846
0,32,-11,33.83784863137726,10,-7,12.206555615733702,-12,-10,15.620499351813308,-27,-12,29.546573405388315,-30,-9,31.32091952673165,-32,-3,32.14031735997639,-30,-5,30.4138126514911,-28,-7,28.861739379323623,-27,-9,28.460498941515414,-30,-7,30.805843601498726,-31,-5,31.400636936215164,-25,-5,25.495097567963924,-22,-5,22.561028345356956,-23,-3,23.194827009486403,-24,-3,24.186773244895647,-24,-5,24.515301344262525,-23,-5,23.53720459187964,-21,-4,21.37755832643195,-25,-1,25.019992006393608,-21,-1,21.02379604162864,-18,0,18.0,-13,1,13.038404810405298,-7,0,7.0,0,0,0.0,2,-2,2.8284271247461903,5,-3,5.830951894845301,18,0,18.0,14,0,14.0,10,1,10.04987562112089,11,1,11.045361017187261,26,8,27.202941017470888,19,4,19.4164878389476,20,1,20.024984394500787,16,1,16.0312195418814,13,0,13.0,7,-1,7.0710678118654755,-2,-2,2.8284271247461903,-5,-1,5.0990195135927845,-9,0,9.0,-9,3,9.486832980505138,-5,5,7.0710678118654755,-3,5,5.830951894845301,-2,3,3.605551275463989,1,1,1.4142135623730951,-1,-4,4.123105625617661,4,-4,5.656854249492381,5,-3,5.830951894845301,5,0,5.0,5,2,5.385164807134504,3,0,3.0,0,2,2.0,0,0,0.0,32,12,33.83784863137726
0,34,-13,36.40054944640259,11,-8,13.601470508735444,-13,-8,15.264337522473747,-29,-9,30.364452901377952,-33,-5,33.37663853655727,-33,0,33.0,-30,-2,30.066592756745816,-29,-5,29.427877939124322,-27,-7,27.892651361962706,-30,-5,30.4138126514911,-30,-4,30.265491900843113,-25,-3,25.179356624028344,-22,-3,22.20360331117452,-23,-2,23.08679276123039,-23,-2,23.08679276123039,-23,-4,23.345235059857504,-22,-2,22.090722034374522,-20,-3,20.223748416156685,-24,0,24.0,-20,1,20.024984394500787,-17,2,17.11724276862369,-12,1,12.041594578792296,-7,1,7.0710678118654755,-1,1,1.4142135623730951,3,-3,4.242640687119285,5,-2,5.385164807134504,17,-3,17.26267650163207,14,-1,14.035668847618199,10,0,10.0,11,1,11.045361017187261,24,5,24.515301344262525,18,2,18.110770276274835,20,0,20.0,17,-1,17.029386365926403,12,-1,12.041594578792296,6,-2,6.324555320336759,-1,-2,2.23606797749979,-6,0,6.0,-10,1,10.04987562112089,-9,4,9.848857801796104,-6,6,8.48528137423857,-3,5,5.830951894845301,-3,4,5.0,1,1,1.4142135623730951,-1,-3,3.1622776601683795,4,-4,5.656854249492381,4,-3,5.0,5,0,5.0,3,2,3.605551275463989,3,1,3.1622776601683795,0,2,2.0,0,0,1.4142135623730951,34,13,36.40054944640259
