class,x1-x0,y1-y0,z1-z0,x2-x1,y2-y1,z2-z1,x3-x2,y3-y2,z3-z2,x4-x3,y4-y3,z4-z3,x5-x4,y5-y4,z5-z4,x6-x5,y6-y5,z6-z5,x7-x6,y7-y6,z7-z6,x8-x7,y8-y7,z8-z7,x9-x8,y9-y8,z9-z8,x10-x9,y10-y9,z10-z9,x11-x10,y11-y10,z11-z10,x12-x11,y12-y11,z12-z11,x13-x12,y13-y12,z13-z12,x14-x13,y14-y13,z14-z13,x15-x14,y15-y14,z15-z14,x16-x15,y16-y15,z16-z15,x17-x16,y17-y16,z17-z16,x18-x17,y18-y17,z18-z17,x19-x18,y19-y18,z19-z18,x20-x19,y20-y19,z20-z19,x21-x20,y21-y20,z21-z20,x22-x21,y22-y21,z22-z21,x23-x22,y23-y22,z23-z22,x24-x23,y24-y23,z24-z23,x25-x24,y25-y24,z25-z24,x26-x25,y26-y25,z26-z25,x27-x26,y27-y26,z27-z26,x28-x27,y28-y27,z28-z27,x29-x28,y29-y28,z29-z28,x30-x29,y30-y29,z30-z29,x31-x30,y31-y30,z31-z30,x32-x31,y32-y31,z32-z31,x33-x32,y33-y32,z33-z32,x34-x33,y34-y33,z34-z33,x35-x34,y35-y34,z35-z34,x36-x35,y36-y35,z36-z35,x37-x36,y37-y36,z37-z36,x38-x37,y38-y37,z38-z37,x39-x38,y39-y38,z39-z38,x40-x39,y40-y39,z40-z39,x41-x40,y41-y40,z41-z40,x42-x41,y42-y41,z42-z41,x43-x42,y43-y42,z43-z42,x44-x43,y44-y43,z44-z43,minx,miny,mine,maxx,maxy,maxe
0,0,0,0.0,0,-1,1.0,0,-1,1.0,-1,0,1.0,-1,0,1.0,-5,3,5.830951894845301,-4,1,4.123105625617661,-3,0,3.0,-3,0,3.0,-4,1,4.123105625617661,-2,0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,0,1.0,0,0,0.0,0,0,0.0,3,-2,3.605551275463989,1,-1,1.4142135623730951,1,-2,2.23606797749979,-2,1,2.23606797749979,-4,3,5.0,-3,3,4.242640687119285,0,2,2.0,0,4,4.0,0,3,3.0,-1,5,5.0990195135927845,-4,7,8.06225774829855,-6,6,8.48528137423857,-3,1,3.1622776601683795,5,-7,8.602325267042627,8,-9,12.041594578792296,2,-1,2.23606797749979,-4,3,5.0,-4,-3,5.0,-2,-12,12.165525060596439,-7,-5,8.602325267042627,-14,11,17.804493814764857,-9,16,18.35755975068582,7,9,11.40175425099138,8,-1,8.06225774829855,0,0,0.0,14,16,18.35755975068582
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1.0,0,0,0.0,2,-1,2.23606797749979,1,-2,2.23606797749979,2,-2,2.8284271247461903,3,-2,3.605551275463989,3,-2,3.605551275463989,3,-3,4.242640687119285,3,-3,4.242640687119285,2,-2,2.8284271247461903,3,-4,5.0,3,-3,4.242640687119285,1,-4,4.123105625617661,2,-4,4.47213595499958,3,-5,5.830951894845301,3,-6,6.708203932499369,1,-4,4.123105625617661,3,-7,7.615773105863909,2,-6,6.324555320336759,1,-6,6.082762530298219,0,-4,4.0,1,-6,6.082762530298219,2,-7,7.280109889280518,4,-6,7.211102550927978,8,-8,11.313708498984761,7,-8,10.63014581273465,3,-2,3.605551275463989,2,0,2.0,1,0,1.0,3,-1,3.1622776601683795,3,-1,3.1622776601683795,5,-2,5.385164807134504,2,0,2.0,0,5,5.0,0,1,1.0,-1,2,2.23606797749979,0,5,5.0,4,6,7.211102550927978,4,7,8.06225774829855,3,10,10.44030650891055,0,0,0.0,8,10,11.313708498984761
0,0,0,0.0,0,-1,1.0,0,-1,1.0,0,-1,1.0,-1,0,1.0,-4,4,5.656854249492381,-3,1,3.1622776601683795,-3,0,3.0,-2,0,2.0,-3,1,3.1622776601683795,-2,0,2.0,0,0,0.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,1,1.4142135623730951,0,0,0.0,0,0,0.0,2,-2,2.8284271247461903,2,-1,2.23606797749979,0,-1,1.0,-1,0,1.0,-2,4,4.47213595499958,-2,3,3.605551275463989,0,2,2.0,1,4,4.123105625617661,1,4,4.123105625617661,-1,5,5.0990195135927845,-3,7,7.615773105863909,-4,6,7.211102550927978,-3,2,3.605551275463989,4,-7,8.06225774829855,6,-9,10.816653826391969,2,-1,2.23606797749979,-3,3,4.242640687119285,-3,-3,4.242640687119285,-5,-12,13.0,-8,-5,9.433981132056603,-11,11,15.556349186104045,-4,17,17.46424919657298,8,9,12.041594578792296,6,0,6.0,0,0,0.0,11,17,17.46424919657298
0,0,0,0.0,0,0,0.0,0,-1,1.0,0,-1,1.0,0,0,0.0,-3,5,5.830951894845301,-2,3,3.605551275463989,-2,0,2.0,-2,1,2.23606797749979,-2,1,2.23606797749979,-2,1,2.23606797749979,0,0,0.0,0,0,0.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,0,1.0,0,1,1.0,0,-1,1.0,2,-1,2.23606797749979,1,-2,2.23606797749979,1,0,1.0,-1,1,1.4142135623730951,-2,4,4.47213595499958,-1,4,4.123105625617661,0,4,4.0,2,5,5.385164807134504,1,4,4.123105625617661,0,6,6.0,-2,7,7.280109889280518,-2,7,7.280109889280518,-3,2,3.605551275463989,2,-7,7.280109889280518,4,-9,9.848857801796104,2,0,2.0,-1,4,4.123105625617661,-4,-3,5.0,-4,-14,14.560219778561036,-6,-5,7.810249675906654,-8,12,14.422205101855956,-3,19,19.235384061671343,6,10,11.661903789690601,4,-1,4.123105625617661,0,0,0.0,8,19,19.235384061671343
0,0,0,0.0,0,-1,1.0,0,-1,1.0,0,-1,1.0,-1,0,1.0,-4,1,4.123105625617661,-4,1,4.123105625617661,-3,-1,3.1622776601683795,-3,-1,3.1622776601683795,-3,1,3.1622776601683795,-3,0,3.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,-1,1.4142135623730951,0,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,3,-2,3.605551275463989,2,-1,2.23606797749979,1,-1,1.4142135623730951,-1,0,1.0,-3,2,3.605551275463989,-2,2,2.8284271247461903,0,1,1.0,1,3,3.1622776601683795,0,3,3.0,-1,4,4.123105625617661,-3,6,6.708203932499369,-6,5,7.810249675906654,-2,1,2.23606797749979,5,-6,7.810249675906654,8,-7,10.63014581273465,2,-2,2.8284271247461903,-4,2,4.47213595499958,-2,-3,3.605551275463989,-3,-9,9.486832980505138,-8,-4,8.94427190999916,-13,8,15.264337522473747,-6,12,13.416407864998739,8,8,11.313708498984761,8,0,8.0,0,0,0.0,13,12,15.264337522473747
0,0,0,0.0,0,0,0.0,0,-2,2.0,0,-1,1.0,-1,0,1.0,-2,3,3.605551275463989,-1,2,2.23606797749979,-2,0,2.0,-3,1,3.1622776601683795,-2,0,2.0,-1,1,1.4142135623730951,0,0,0.0,-1,0,1.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,1,1.4142135623730951,0,0,0.0,2,-2,2.8284271247461903,1,-1,1.4142135623730951,0,-1,1.0,0,1,1.0,-1,3,3.1622776601683795,-1,3,3.1622776601683795,1,3,3.1622776601683795,2,4,4.47213595499958,1,4,4.123105625617661,0,5,5.0,-1,7,7.0710678118654755,-3,6,6.708203932499369,-2,2,2.8284271247461903,1,-7,7.0710678118654755,5,-8,9.433981132056603,2,-1,2.23606797749979,-1,3,3.1622776601683795,-4,-3,5.0,-6,-12,13.416407864998739,-8,-4,8.94427190999916,-8,10,12.806248474865697,0,17,17.0,8,9,12.041594578792296,4,-1,4.123105625617661,0,0,0.0,8,17,17.0
0,0,0,0.0,0,0,0.0,0,-2,2.0,0,-1,1.0,-2,0,2.0,-2,2,2.8284271247461903,-3,0,3.0,-3,-1,3.1622776601683795,-2,0,2.0,-3,0,3.0,-2,0,2.0,0,0,0.0,-1,0,1.0,-1,0,1.0,0,0,0.0,0,-1,1.0,0,1,1.0,-1,0,1.0,0,0,0.0,0,0,0.0,2,-1,2.23606797749979,2,-1,2.23606797749979,1,-1,1.4142135623730951,-1,0,1.0,-2,2,2.8284271247461903,-1,2,2.23606797749979,1,1,1.4142135623730951,1,3,3.1622776601683795,1,4,4.123105625617661,0,4,4.0,-2,6,6.324555320336759,-4,5,6.4031242374328485,-3,1,3.1622776601683795,4,-6,7.211102550927978,6,-7,9.219544457292887,3,-1,3.1622776601683795,-2,2,2.8284271247461903,-4,-3,5.0,-5,-9,10.295630140987,-8,-5,9.433981132056603,-10,9,13.45362404707371,-3,13,13.341664064126334,9,7,11.40175425099138,6,1,6.082762530298219,0,0,0.0,10,13,13.45362404707371
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,-1,2.23606797749979,1,-3,3.1622776601683795,2,-2,2.8284271247461903,2,-3,3.605551275463989,2,-2,2.8284271247461903,2,-3,3.605551275463989,3,-3,4.242640687119285,1,-2,2.23606797749979,2,-2,2.8284271247461903,1,-3,3.1622776601683795,1,-2,2.23606797749979,1,-3,3.1622776601683795,1,-2,2.23606797749979,1,-4,4.123105625617661,0,-3,3.0,1,-4,4.123105625617661,1,-5,5.0990195135927845,0,-4,4.0,-1,-3,3.1622776601683795,-1,-5,5.0990195135927845,2,-4,4.47213595499958,3,-4,5.0,7,-6,9.219544457292887,5,-6,7.810249675906654,2,-2,2.8284271247461903,2,0,2.0,1,1,1.4142135623730951,3,-1,3.1622776601683795,3,-2,3.605551275463989,6,-4,7.211102550927978,3,-1,3.1622776601683795,1,3,3.1622776601683795,0,1,1.0,-2,2,2.8284271247461903,0,5,5.0,4,5,6.4031242374328485,5,6,7.810249675906654,3,9,9.486832980505138,0,0,0.0,7,9,9.486832980505138
0,0,0,0.0,0,0,0.0,0,-1,1.0,0,-2,2.0,-1,1,1.4142135623730951,0,2,2.0,-1,2,2.23606797749979,-1,1,1.4142135623730951,-2,0,2.0,-1,1,1.4142135623730951,-1,0,1.0,0,0,0.0,-1,0,1.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1.0,-1,1,1.4142135623730951,0,-1,1.0,1,-1,1.4142135623730951,1,-1,1.4142135623730951,0,-1,1.0,0,1,1.0,-1,3,3.1622776601683795,1,3,3.1622776601683795,1,2,2.23606797749979,2,5,5.385164807134504,3,4,5.0,0,5,5.0,0,6,6.0,-1,6,6.082762530298219,-2,2,2.8284271247461903,0,-6,6.0,2,-7,7.280109889280518,3,0,3.0,0,2,2.0,-4,-3,5.0,-7,-10,12.206555615733702,-7,-4,8.06225774829855,-4,9,9.848857801796104,2,13,13.152946437965905,6,8,10.0,3,0,3.0,0,0,0.0,7,13,13.152946437965905
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,-14,14.142135623730951,0,-11,11.0,0,-10,10.0,-2,-8,8.246211251235321,-1,-8,8.06225774829855,1,-9,9.055385138137417,3,-8,8.54400374531753,6,-11,12.529964086141668,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5,-2,5.385164807134504,1,0,1.0,3,10,10.44030650891055,0,1,1.0,0,1,1.0,2,7,7.280109889280518,5,7,8.602325267042627,6,10,11.661903789690601,3,12,12.36931687685298,0,0,0.0,6,14,14.142135623730951
0,0,0,0.0,0,0,0.0,0,-1,1.0,0,1,1.0,0,-1,1.0,0,0,0.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1.0,-3,3,4.242640687119285,0,1,1.0,-8,7,10.63014581273465,-4,1,4.123105625617661,5,-6,7.810249675906654,10,-11,14.866068747318506,-2,-2,2.8284271247461903,-8,4,8.94427190999916,0,-1,1.0,7,-11,13.038404810405298,-3,-3,4.242640687119285,-20,10,22.360679774997898,-20,16,25.612496949731394,-2,5,5.385164807134504,7,-3,7.615773105863909,0,0,0.0,20,16,25.612496949731394
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,-10,1,10.04987562112089,-6,3,6.708203932499369,-4,1,4.123105625617661,-4,0,4.0,-4,1,4.123105625617661,-1,1,1.4142135623730951,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,-5,-2,5.385164807134504,-7,2,7.280109889280518,-6,1,6.082762530298219,-3,1,3.1622776601683795,-3,3,4.242640687119285,-2,2,2.8284271247461903,-1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,-3,3.1622776601683795,-5,1,5.0990195135927845,0,0,0.0,1,-1,1.4142135623730951,-2,-2,2.8284271247461903,-22,7,23.08679276123039,-23,12,25.942243542145693,-4,4,5.656854249492381,9,-4,9.848857801796104,0,0,0.0,23,12,25.942243542145693
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1.0,1,-1,1.4142135623730951,1,-2,2.23606797749979,2,-2,2.8284271247461903,2,-2,2.8284271247461903,2,-2,2.8284271247461903,3,-2,3.605551275463989,2,-2,2.8284271247461903,2,-1,2.23606797749979,2,-2,2.8284271247461903,2,-2,2.8284271247461903,0,-1,1.0,2,-1,2.23606797749979,2,-2,2.8284271247461903,1,-2,2.23606797749979,1,-2,2.23606797749979,2,-3,3.605551275463989,1,-3,3.1622776601683795,1,-4,4.123105625617661,-1,-3,3.1622776601683795,0,-2,2.0,3,-4,5.0,4,-4,5.656854249492381,7,-6,9.219544457292887,6,-5,7.810249675906654,3,-1,3.1622776601683795,2,0,2.0,1,0,1.0,3,-1,3.1622776601683795,3,-1,3.1622776601683795,6,-2,6.324555320336759,3,-1,3.1622776601683795,0,3,3.0,0,0,0.0,-2,3,3.605551275463989,-1,4,4.123105625617661,4,5,6.4031242374328485,4,6,7.211102550927978,4,8,8.94427190999916,0,0,0.0,7,8,9.219544457292887
0,0,0,0.0,0,0,0.0,0,-2,2.0,-1,-1,1.4142135623730951,0,0,0.0,-2,1,2.23606797749979,-2,1,2.23606797749979,-2,0,2.0,-2,-1,2.23606797749979,-2,1,2.23606797749979,-1,0,1.0,-1,-1,1.4142135623730951,-1,0,1.0,0,0,0.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1.0,0,0,0.0,1,-1,1.4142135623730951,1,-1,1.4142135623730951,1,-1,1.4142135623730951,0,0,0.0,-2,2,2.8284271247461903,0,2,2.0,1,2,2.23606797749979,2,3,3.605551275463989,2,3,3.605551275463989,0,4,4.0,-1,6,6.082762530298219,-3,5,5.830951894845301,-2,1,2.23606797749979,2,-5,5.385164807134504,5,-7,8.602325267042627,2,-1,2.23606797749979,-1,1,1.4142135623730951,-3,-2,3.605551275463989,-6,-9,10.816653826391969,-8,-4,8.94427190999916,-7,8,10.63014581273465,-1,13,13.038404810405298,9,6,10.816653826391969,4,1,4.123105625617661,0,0,0.0,9,13,13.038404810405298
0,0,0,0.0,0,0,0.0,0,-1,1.0,0,-2,2.0,-1,0,1.0,-2,1,2.23606797749979,-2,-1,2.23606797749979,-3,-1,3.1622776601683795,-2,-1,2.23606797749979,-3,0,3.0,-1,-1,1.4142135623730951,-1,0,1.0,-1,0,1.0,-1,0,1.0,0,0,0.0,0,-1,1.0,0,1,1.0,-1,0,1.0,0,0,0.0,0,0,0.0,2,-1,2.23606797749979,2,0,2.0,1,-1,1.4142135623730951,0,0,0.0,-2,1,2.23606797749979,-1,1,1.4142135623730951,1,0,1.0,2,3,3.605551275463989,1,2,2.23606797749979,0,4,4.0,-2,5,5.385164807134504,-4,4,5.656854249492381,-2,0,2.0,4,-4,5.656854249492381,7,-6,9.219544457292887,2,-1,2.23606797749979,-2,1,2.23606797749979,-2,-3,3.605551275463989,-4,-6,7.211102550927978,-8,-3,8.54400374531753,-10,5,11.180339887498949,-3,9,9.486832980505138,9,6,10.816653826391969,6,2,6.324555320336759,0,0,0.0,10,9,11.180339887498949
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,1,1.0,0,-1,1.0,0,1,1.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,-6,7,9.219544457292887,-4,1,4.123105625617661,5,-8,9.433981132056603,8,-10,12.806248474865697,0,-1,1.0,-6,5,7.810249675906654,-1,0,1.0,3,-13,13.341664064126334,-3,-4,5.0,-17,12,20.808652046684813,-15,19,24.20743687382041,0,3,3.0,7,-3,7.615773105863909,0,0,0.0,17,19,24.20743687382041
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1.0,0,-1,1.0,1,0,1.0,1,-1,1.4142135623730951,1,-1,1.4142135623730951,2,-1,2.23606797749979,2,-2,2.8284271247461903,3,-1,3.1622776601683795,2,-1,2.23606797749979,1,0,1.0,2,0,2.0,0,0,0.0,1,-1,1.4142135623730951,1,0,1.0,1,1,1.4142135623730951,1,-1,1.4142135623730951,0,0,0.0,2,-1,2.23606797749979,1,-2,2.23606797749979,1,-3,3.1622776601683795,0,0,0.0,0,-1,1.0,3,-3,4.242640687119285,4,-3,5.0,9,-5,10.295630140987,8,-4,8.94427190999916,3,-1,3.1622776601683795,3,0,3.0,2,1,2.23606797749979,3,-1,3.1622776601683795,3,-1,3.1622776601683795,5,-1,5.0990195135927845,2,-1,2.23606797749979,0,3,3.0,0,0,0.0,-3,2,3.605551275463989,0,3,3.0,4,6,7.211102550927978,4,6,7.211102550927978,3,8,8.54400374531753,0,0,0.0,9,8,10.295630140987
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1.0,0,-1,1.0,1,-1,1.4142135623730951,1,-3,3.1622776601683795,1,-2,2.23606797749979,2,-3,3.605551275463989,2,-2,2.8284271247461903,1,-2,2.23606797749979,1,-2,2.23606797749979,1,-1,1.4142135623730951,2,-2,2.8284271247461903,1,-2,2.23606797749979,0,0,0.0,0,-1,1.0,1,0,1.0,0,-1,1.0,0,-1,1.0,0,-2,2.0,1,-3,3.1622776601683795,0,-3,3.0,-2,-1,2.23606797749979,0,-1,1.0,2,-3,3.605551275463989,3,-2,3.605551275463989,5,-3,5.830951894845301,5,-4,6.4031242374328485,2,-1,2.23606797749979,2,0,2.0,1,0,1.0,3,-1,3.1622776601683795,4,-3,5.0,6,-5,7.810249675906654,3,-2,3.605551275463989,1,1,1.4142135623730951,-1,0,1.0,-2,3,3.605551275463989,-1,4,4.123105625617661,3,4,5.0,5,5,7.0710678118654755,4,7,8.06225774829855,0,0,0.0,6,7,8.06225774829855
0,0,0,0.0,0,0,0.0,0,-1,1.0,0,-1,1.0,-1,0,1.0,0,1,1.0,-1,1,1.4142135623730951,-1,0,1.0,-2,-1,2.23606797749979,-1,1,1.4142135623730951,-1,0,1.0,-1,0,1.0,-1,0,1.0,0,-1,1.0,0,0,0.0,0,1,1.0,0,0,0.0,-1,0,1.0,0,1,1.0,0,0,0.0,0,-1,1.0,1,-1,1.4142135623730951,0,-1,1.0,0,0,0.0,-1,2,2.23606797749979,1,2,2.23606797749979,1,2,2.23606797749979,3,3,4.242640687119285,2,4,4.47213595499958,1,4,4.123105625617661,0,5,5.0,-1,5,5.0990195135927845,-2,1,2.23606797749979,0,-4,4.0,2,-5,5.385164807134504,3,-1,3.1622776601683795,0,1,1.0,-3,-2,3.605551275463989,-7,-7,9.899494936611665,-7,-4,8.06225774829855,-3,7,7.615773105863909,1,9,9.055385138137417,6,6,8.48528137423857,3,1,3.1622776601683795,0,0,0.0,7,9,9.899494936611665
0,0,0,0.0,0,0,0.0,0,-1,1.0,-1,-1,1.4142135623730951,0,0,0.0,-2,0,2.0,-1,-1,1.4142135623730951,-2,-1,2.23606797749979,-2,-1,2.23606797749979,-2,0,2.0,-1,0,1.0,-1,-1,1.4142135623730951,-1,0,1.0,-1,0,1.0,0,0,0.0,0,0,0.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1.0,1,-1,1.4142135623730951,1,0,1.0,0,0,0.0,-2,0,2.0,0,1,1.0,1,1,1.4142135623730951,3,3,4.242640687119285,2,2,2.8284271247461903,0,3,3.0,-1,5,5.0990195135927845,-2,3,3.605551275463989,-2,1,2.23606797749979,2,-4,4.47213595499958,5,-5,7.0710678118654755,2,-1,2.23606797749979,-1,0,1.0,-3,-2,3.605551275463989,-5,-5,7.0710678118654755,-7,-3,7.615773105863909,-7,5,8.602325267042627,0,8,8.0,7,5,8.602325267042627,5,2,5.385164807134504,0,0,0.0,7,8,8.602325267042627
0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,-1,1.4142135623730951,0,-1,1.0,0,0,0.0,-1,-2,2.23606797749979,-1,-2,2.23606797749979,-1,-2,2.23606797749979,-1,-2,2.23606797749979,0,-1,1.0,-1,-2,2.23606797749979,-1,-2,2.23606797749979,-1,0,1.0,-4,2,4.47213595499958,-6,1,6.082762530298219,-6,-2,6.324555320336759,-6,0,6.0,-6,-3,6.708203932499369,-4,-1,4.123105625617661,-3,0,3.0,-1,0,1.0,0,0,0.0,1,1,1.4142135623730951,0,2,2.0,3,2,3.605551275463989,2,2,2.8284271247461903,0,1,1.0,1,0,1.0,2,-3,3.605551275463989,2,-7,7.280109889280518,2,-7,7.280109889280518,2,-5,5.385164807134504,-1,-2,2.23606797749979,0,0,0.0,-1,1,1.4142135623730951,-1,3,3.1622776601683795,0,3,3.0,1,4,4.123105625617661,2,3,3.605551275463989,0,0,0.0,6,7,7.280109889280518
0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,-1,1.4142135623730951,0,-1,1.0,0,0,0.0,-1,-2,2.23606797749979,-2,-1,2.23606797749979,0,-2,2.0,-2,-1,2.23606797749979,0,-1,1.0,-1,-2,2.23606797749979,-1,-2,2.23606797749979,-1,0,1.0,-4,2,4.47213595499958,-6,1,6.082762530298219,-7,0,7.0,-7,0,7.0,-6,-1,6.082762530298219,-3,-2,3.605551275463989,-4,1,4.123105625617661,-1,0,1.0,0,0,0.0,0,1,1.0,1,3,3.1622776601683795,3,2,3.605551275463989,2,2,2.8284271247461903,1,1,1.4142135623730951,1,0,1.0,2,-2,2.8284271247461903,2,-6,6.324555320336759,3,-7,7.615773105863909,1,-4,4.123105625617661,0,-1,1.0,-1,0,1.0,-1,1,1.4142135623730951,-1,2,2.23606797749979,0,3,3.0,2,4,4.47213595499958,1,4,4.123105625617661,0,0,0.0,7,7,7.615773105863909
0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,-1,1.4142135623730951,0,-1,1.0,0,-1,1.0,-1,-1,1.4142135623730951,-1,-2,2.23606797749979,0,-2,2.0,-1,-1,1.4142135623730951,0,-2,2.0,-1,-2,2.23606797749979,-1,-1,1.4142135623730951,-1,-1,1.4142135623730951,-4,2,4.47213595499958,-5,2,5.385164807134504,-5,-3,5.830951894845301,-6,1,6.082762530298219,-5,-3,5.830951894845301,-2,-2,2.8284271247461903,-4,1,4.123105625617661,-1,0,1.0,0,0,0.0,1,0,1.0,1,3,3.1622776601683795,2,1,2.23606797749979,2,2,2.8284271247461903,1,1,1.4142135623730951,1,0,1.0,2,-3,3.605551275463989,3,-7,7.615773105863909,2,-7,7.280109889280518,3,-5,5.830951894845301,-1,-2,2.23606797749979,0,0,0.0,-2,2,2.8284271247461903,-1,2,2.23606797749979,0,3,3.0,2,4,4.47213595499958,1,3,3.1622776601683795,0,0,0.0,6,7,7.615773105863909
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,-1,-1,1.4142135623730951,0,-1,1.0,-1,0,1.0,-1,-2,2.23606797749979,0,-1,1.0,-1,-1,1.4142135623730951,-1,-2,2.23606797749979,0,-1,1.0,-1,-2,2.23606797749979,-1,-1,1.4142135623730951,-1,-1,1.4142135623730951,-4,2,4.47213595499958,-6,2,6.324555320336759,-5,-1,5.0990195135927845,-6,1,6.082762530298219,-5,-1,5.0990195135927845,-3,-2,3.605551275463989,-3,1,3.1622776601683795,-2,0,2.0,0,0,0.0,1,1,1.4142135623730951,1,3,3.1622776601683795,3,2,3.605551275463989,2,2,2.8284271247461903,1,1,1.4142135623730951,1,0,1.0,3,-3,4.242640687119285,2,-5,5.385164807134504,3,-7,7.615773105863909,3,-4,5.0,-1,-2,2.23606797749979,0,0,0.0,-2,1,2.23606797749979,-2,3,3.605551275463989,1,3,3.1622776601683795,1,4,4.123105625617661,2,3,3.605551275463989,0,0,0.0,6,7,7.615773105863909
0,38,-8,38.8329756778952,5,-10,11.180339887498949,-25,-14,28.653097563788805,-41,-15,43.657759905886145,-43,-8,43.73785545725808,-40,-7,40.607881008493905,-39,-8,39.81205847478876,-36,-8,36.87817782917155,-38,-7,38.63935817272331,-39,-4,39.20459156782532,-28,-5,28.442925306655784,-27,-3,27.16615541441225,-29,-3,29.154759474226502,-29,-3,29.154759474226502,-27,-2,27.073972741361768,-28,0,28.0,-28,1,28.0178514522438,-26,2,26.076809620810597,-19,3,19.235384061671343,-12,2,12.165525060596439,0,0,0.0,0,0,0.0,8,-2,8.246211251235321,26,-2,26.076809620810597,10,-1,10.04987562112089,11,1,11.045361017187261,30,1,30.01666203960727,24,1,24.020824298928627,25,1,25.019992006393608,20,-1,20.024984394500787,14,-1,14.035668847618199,4,-1,4.123105625617661,-4,-4,5.656854249492381,-12,-1,12.041594578792296,-14,1,14.035668847618199,-6,3,6.708203932499369,-4,3,5.0,-3,1,3.1622776601683795,0,0,0.0,1,-5,5.0990195135927845,6,-6,8.48528137423857,6,-2,6.324555320336759,5,-1,5.0990195135927845,3,0,3.0,0,0,0.0,43,15,43.73785545725808
