class,x1-x0,y1-y0,z1-z0,x2-x1,y2-y1,z2-z1,x3-x2,y3-y2,z3-z2,x4-x3,y4-y3,z4-z3,x5-x4,y5-y4,z5-z4,x6-x5,y6-y5,z6-z5,x7-x6,y7-y6,z7-z6,x8-x7,y8-y7,z8-z7,x9-x8,y9-y8,z9-z8,x10-x9,y10-y9,z10-z9,x11-x10,y11-y10,z11-z10,x12-x11,y12-y11,z12-z11,x13-x12,y13-y12,z13-z12,x14-x13,y14-y13,z14-z13,x15-x14,y15-y14,z15-z14,x16-x15,y16-y15,z16-z15,x17-x16,y17-y16,z17-z16,x18-x17,y18-y17,z18-z17,x19-x18,y19-y18,z19-z18,x20-x19,y20-y19,z20-z19,x21-x20,y21-y20,z21-z20,x22-x21,y22-y21,z22-z21,x23-x22,y23-y22,z23-z22,x24-x23,y24-y23,z24-z23,x25-x24,y25-y24,z25-z24,x26-x25,y26-y25,z26-z25,x27-x26,y27-y26,z27-z26,x28-x27,y28-y27,z28-z27,x29-x28,y29-y28,z29-z28,x30-x29,y30-y29,z30-z29,x31-x30,y31-y30,z31-z30,x32-x31,y32-y31,z32-z31,x33-x32,y33-y32,z33-z32,x34-x33,y34-y33,z34-z33,x35-x34,y35-y34,z35-z34,x36-x35,y36-y35,z36-z35,x37-x36,y37-y36,z37-z36,x38-x37,y38-y37,z38-z37,x39-x38,y39-y38,z39-z38,minx,miny,mine,maxx,maxy,maxe
2,1,2,2.23606797749979,2,1,2.23606797749979,2,1,2.23606797749979,4,2,4.47213595499958,3,1,3.1622776601683795,4,2,4.47213595499958,5,1,5.0990195135927845,6,2,6.324555320336759,7,1,7.0710678118654755,6,1,6.082762530298219,6,0,6.0,7,-1,7.0710678118654755,5,-2,5.385164807134504,6,-3,6.708203932499369,6,-3,6.708203932499369,6,-4,7.211102550927978,5,-6,7.810249675906654,7,-6,9.219544457292887,6,-8,10.0,7,-7,9.899494936611665,6,-8,10.0,2,-9,9.219544457292887,1,-8,8.06225774829855,-1,-7,7.0710678118654755,-5,-5,7.0710678118654755,-8,-6,10.0,-10,-4,10.770329614269007,-15,-2,15.132745950421556,-17,0,17.0,-14,3,14.317821063276353,-11,6,12.529964086141668,-7,8,10.63014581273465,-6,12,13.416407864998739,-4,14,14.560219778561036,-1,16,16.0312195418814,0,16,16.0,-2,14,14.142135623730951,10,19,21.470910553583888,6,12,13.416407864998739,0,0,2.23606797749979,17,19,21.470910553583888
2,1,1,1.4142135623730951,1,1,1.4142135623730951,2,0,2.0,3,0,3.0,3,0,3.0,4,0,4.0,5,-2,5.385164807134504,6,-1,6.082762530298219,6,-2,6.324555320336759,6,-3,6.708203932499369,6,-3,6.708203932499369,5,-4,6.4031242374328485,4,-5,6.4031242374328485,5,-6,7.810249675906654,4,-6,7.211102550927978,4,-7,8.06225774829855,3,-7,7.615773105863909,4,-8,8.94427190999916,4,-9,9.848857801796104,4,-10,10.770329614269007,3,-9,9.486832980505138,-1,-9,9.055385138137417,-3,-8,8.54400374531753,-4,-6,7.211102550927978,-8,-2,8.246211251235321,-10,-1,10.04987562112089,-13,1,13.038404810405298,-18,5,18.681541692269406,-19,7,20.248456731316587,-16,8,17.88854381999832,-10,8,12.806248474865697,-5,8,9.433981132056603,0,10,10.0,1,13,13.038404810405298,4,14,14.560219778561036,6,12,13.416407864998739,4,13,13.601470508735444,14,13,19.1049731745428,9,9,12.727922061357855,0,0,1.4142135623730951,19,14,20.248456731316587
2,-6,7,9.219544457292887,-1,4,4.123105625617661,2,0,2.0,6,-3,6.708203932499369,9,-4,9.848857801796104,7,-5,8.602325267042627,7,-3,7.615773105863909,4,0,4.0,3,1,3.1622776601683795,3,1,3.1622776601683795,2,1,2.23606797749979,2,-3,3.605551275463989,0,-8,8.0,-2,-8,8.246211251235321,-5,-4,6.4031242374328485,-6,1,6.082762530298219,-8,-3,8.54400374531753,-8,-7,10.63014581273465,-6,-4,7.211102550927978,-5,-1,5.0990195135927845,0,0,0.0,0,2,2.0,3,4,5.0,4,5,6.4031242374328485,4,4,5.656854249492381,1,4,4.123105625617661,5,4,6.4031242374328485,6,7,9.219544457292887,7,8,10.63014581273465,6,13,14.317821063276353,4,12,12.649110640673518,13,10,16.401219466856727,14,7,15.652475842498529,12,0,12.0,11,10,14.866068747318506,5,33,33.37663853655727,3,27,27.16615541441225,5,4,6.4031242374328485,2,20,20.09975124224178,0,0,0.0,14,33,33.37663853655727
2,-4,3,5.0,-2,1,2.23606797749979,2,0,2.0,2,-3,3.605551275463989,4,-4,5.656854249492381,4,-4,5.656854249492381,4,-2,4.47213595499958,1,0,1.0,3,1,3.1622776601683795,5,0,5.0,6,-2,6.324555320336759,6,-2,6.324555320336759,7,-2,7.280109889280518,7,-2,7.280109889280518,6,0,6.0,6,2,6.324555320336759,7,2,7.280109889280518,10,0,10.0,9,1,9.055385138137417,9,0,9.0,10,2,10.198039027185569,3,4,5.0,1,3,3.1622776601683795,0,2,2.0,0,0,0.0,-1,-1,1.4142135623730951,-5,-1,5.0990195135927845,-9,1,9.055385138137417,-13,2,13.152946437965905,-14,1,14.035668847618199,-15,-2,15.132745950421556,-11,-6,12.529964086141668,-9,-7,11.40175425099138,-9,-3,9.486832980505138,-7,-2,7.280109889280518,-6,-4,7.211102550927978,-8,1,8.06225774829855,-54,29,61.29437168288782,-24,16,28.844410203711913,0,0,0.0,54,29,61.29437168288782
2,-4,3,5.0,-3,1,3.1622776601683795,2,-1,2.23606797749979,3,-2,3.605551275463989,5,-3,5.830951894845301,4,-4,5.656854249492381,4,-1,4.123105625617661,1,0,1.0,3,1,3.1622776601683795,4,1,4.123105625617661,6,-1,6.082762530298219,6,-1,6.082762530298219,4,-2,4.47213595499958,6,-2,6.324555320336759,4,1,4.123105625617661,5,2,5.385164807134504,5,2,5.385164807134504,8,1,8.06225774829855,7,1,7.0710678118654755,8,1,8.06225774829855,8,3,8.54400374531753,5,5,7.0710678118654755,0,3,3.0,1,1,1.4142135623730951,0,1,1.0,-1,-2,2.23606797749979,-4,-1,4.123105625617661,-10,0,10.0,-17,-1,17.029386365926403,-18,-1,18.027756377319946,-17,-3,17.26267650163207,-10,-8,12.806248474865697,-9,-6,10.816653826391969,-9,-4,9.848857801796104,-6,-4,7.211102550927978,-5,-4,6.4031242374328485,-7,1,7.0710678118654755,-56,24,60.92618484691127,-24,15,28.30194339616981,0,0,1.0,56,24,60.92618484691127
2,-4,3,5.0,0,2,2.0,0,0,0.0,5,-1,5.0990195135927845,6,-1,6.082762530298219,8,1,8.06225774829855,5,0,5.0,6,5,7.810249675906654,7,6,9.219544457292887,9,5,10.295630140987,13,5,13.92838827718412,18,9,20.12461179749811,10,8,12.806248474865697,17,12,20.808652046684813,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1.0,0,0,0.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,-18,-15,23.430749027719962,-13,-9,15.811388300841896,-5,-6,7.810249675906654,-7,-1,7.0710678118654755,-102,-15,103.0970416646375,-45,0,45.0,0,0,0.0,102,15,103.0970416646375
2,1,2,2.23606797749979,1,1,1.4142135623730951,3,0,3.0,2,1,2.23606797749979,4,0,4.0,4,1,4.123105625617661,4,0,4.0,6,0,6.0,7,0,7.0,5,0,5.0,6,-1,6.082762530298219,5,-2,5.385164807134504,4,-3,5.0,5,-4,6.4031242374328485,4,-4,5.656854249492381,4,-4,5.656854249492381,4,-7,8.06225774829855,4,-5,6.4031242374328485,5,-8,9.433981132056603,4,-8,8.94427190999916,4,-7,8.06225774829855,0,-8,8.0,-3,-8,8.54400374531753,-3,-5,5.830951894845301,-6,-4,7.211102550927978,-9,-3,9.486832980505138,-13,-1,13.038404810405298,-16,1,16.0312195418814,-18,4,18.439088914585774,-15,4,15.524174696260024,-10,6,11.661903789690601,-5,8,9.433981132056603,-2,10,10.198039027185569,0,12,12.0,3,13,13.341664064126334,4,12,12.649110640673518,3,13,13.341664064126334,13,14,19.1049731745428,8,10,12.806248474865697,0,0,1.4142135623730951,18,14,19.1049731745428
2,1,1,1.4142135623730951,1,1,1.4142135623730951,1,0,1.0,2,0,2.0,3,0,3.0,3,0,3.0,4,-1,4.123105625617661,5,-1,5.0990195135927845,6,-2,6.324555320336759,6,-2,6.324555320336759,4,-3,5.0,4,-3,5.0,4,-4,5.656854249492381,3,-5,5.830951894845301,3,-5,5.830951894845301,2,-5,5.385164807134504,2,-7,7.280109889280518,3,-6,6.708203932499369,3,-8,8.54400374531753,3,-8,8.54400374531753,1,-9,9.055385138137417,-2,-7,7.280109889280518,-5,-6,7.810249675906654,-5,-5,7.0710678118654755,-8,-1,8.06225774829855,-10,0,10.0,-14,3,14.317821063276353,-18,6,18.973665961010276,-19,8,20.615528128088304,-16,9,18.35755975068582,-10,8,12.806248474865697,-3,7,7.615773105863909,1,9,9.055385138137417,2,11,11.180339887498949,7,11,13.038404810405298,7,10,12.206555615733702,6,12,13.416407864998739,16,10,18.867962264113206,9,8,12.041594578792296,1,0,1.0,19,12,20.615528128088304
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1.0,2,-2,2.8284271247461903,3,-4,5.0,4,-4,5.656854249492381,2,-1,2.23606797749979,4,-6,7.211102550927978,3,-8,8.54400374531753,3,-10,10.44030650891055,3,-9,9.486832980505138,1,-6,6.082762530298219,2,-8,8.246211251235321,2,-12,12.165525060596439,2,-13,13.152946437965905,0,-10,10.0,3,-14,14.317821063276353,1,-10,10.04987562112089,0,-11,11.0,-1,-10,10.04987562112089,1,-9,9.055385138137417,4,-9,9.848857801796104,7,-13,14.7648230602334,6,-10,11.661903789690601,2,-1,2.23606797749979,0,0,0.0,0,0,0.0,4,-1,4.123105625617661,7,-2,7.280109889280518,2,0,2.0,3,9,9.486832980505138,0,7,7.0,0,6,6.0,4,7,8.06225774829855,6,7,9.219544457292887,3,15,15.297058540778355,0,0,0.0,7,15,15.297058540778355
0,0,0,0.0,1,-2,2.23606797749979,1,0,1.0,-1,-1,1.4142135623730951,-6,2,6.324555320336759,-8,4,8.94427190999916,-4,1,4.123105625617661,-4,1,4.123105625617661,-4,1,4.123105625617661,-3,0,3.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,-2,2.8284271247461903,3,-2,3.605551275463989,1,-3,3.1622776601683795,-2,-2,2.8284271247461903,-9,3,9.486832980505138,-8,2,8.246211251235321,-3,3,4.242640687119285,-3,5,5.830951894845301,-2,4,4.47213595499958,-4,5,6.4031242374328485,-8,9,12.041594578792296,-6,4,7.211102550927978,2,-4,4.47213595499958,12,-13,17.69180601295413,1,-1,1.4142135623730951,-8,3,8.54400374531753,0,-6,6.0,4,-13,13.601470508735444,-13,3,13.341664064126334,-22,18,28.42534080710379,-6,12,13.416407864998739,10,-2,10.198039027185569,0,0,0.0,22,18,28.42534080710379
0,0,0,0.0,0,-2,2.0,1,-1,1.4142135623730951,0,-1,1.0,-5,2,5.385164807134504,-6,5,7.810249675906654,-4,0,4.0,-4,1,4.123105625617661,-4,2,4.47213595499958,-2,0,2.0,0,0,0.0,-1,-1,1.4142135623730951,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,-1,1.4142135623730951,3,-3,4.242640687119285,1,-2,2.23606797749979,-1,-1,1.4142135623730951,-6,4,7.211102550927978,-5,4,6.4031242374328485,-3,3,4.242640687119285,0,5,5.0,-1,5,5.0990195135927845,-4,7,8.06225774829855,-6,9,10.816653826391969,-5,5,7.0710678118654755,1,-5,5.0990195135927845,9,-13,15.811388300841896,2,-1,2.23606797749979,-6,4,7.211102550927978,-2,-7,7.280109889280518,0,-14,14.0,-12,2,12.165525060596439,-17,21,27.018512172212592,-2,15,15.132745950421556,10,0,10.0,0,0,0.0,17,21,27.018512172212592
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,0,2.0,2,-3,3.605551275463989,2,-3,3.605551275463989,3,-4,5.0,3,-3,4.242640687119285,3,-4,5.0,2,-6,6.324555320336759,3,-5,5.830951894845301,2,-6,6.324555320336759,1,-4,4.123105625617661,2,-6,6.324555320336759,2,-6,6.324555320336759,1,-8,8.06225774829855,0,-7,7.0,3,-9,9.486832980505138,0,-8,8.0,0,-7,7.0,-1,-7,7.0710678118654755,1,-8,8.06225774829855,4,-7,8.06225774829855,8,-10,12.806248474865697,5,-8,9.433981132056603,2,-1,2.23606797749979,0,0,0.0,0,1,1.0,5,-1,5.0990195135927845,6,-3,6.708203932499369,3,0,3.0,2,6,6.324555320336759,0,5,5.0,-1,6,6.082762530298219,4,6,7.211102550927978,6,6,8.48528137423857,2,14,14.142135623730951,0,0,0.0,8,14,14.142135623730951
0,0,0,0.0,0,-2,2.0,1,-1,1.4142135623730951,0,-1,1.0,-6,1,6.082762530298219,-6,2,6.324555320336759,-4,0,4.0,-5,1,5.0990195135927845,-4,0,4.0,-3,0,3.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,-2,2.8284271247461903,3,-2,3.605551275463989,1,-3,3.1622776601683795,-1,-1,1.4142135623730951,-7,2,7.280109889280518,-5,2,5.385164807134504,-2,2,2.8284271247461903,-1,3,3.1622776601683795,0,4,4.0,-4,5,6.4031242374328485,-7,8,10.63014581273465,-6,4,7.211102550927978,2,-5,5.385164807134504,12,-11,16.278820596099706,2,-2,2.8284271247461903,-7,2,7.280109889280518,-1,-5,5.0990195135927845,0,-11,11.0,-13,2,13.152946437965905,-20,16,25.612496949731394,-1,10,10.04987562112089,12,0,12.0,0,0,0.0,20,16,25.612496949731394
0,0,0,0.0,0,-2,2.0,1,-1,1.4142135623730951,-1,-1,1.4142135623730951,-3,3,4.242640687119285,-5,4,6.4031242374328485,-3,1,3.1622776601683795,-3,1,3.1622776601683795,-3,1,3.1622776601683795,-2,0,2.0,0,0,0.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,0,1.0,0,0,0.0,1,-1,1.4142135623730951,2,-2,2.8284271247461903,1,-3,3.1622776601683795,0,0,0.0,-4,4,5.656854249492381,-3,5,5.830951894845301,-1,4,4.123105625617661,0,5,5.0,0,6,6.0,-2,6,6.324555320336759,-4,10,10.770329614269007,-5,5,7.0710678118654755,1,-5,5.0990195135927845,7,-13,14.7648230602334,2,0,2.0,-4,4,5.656854249492381,-3,-7,7.615773105863909,-4,-14,14.560219778561036,-10,2,10.198039027185569,-11,22,24.596747752497688,1,15,15.033296378372908,8,0,8.0,0,0,0.0,11,22,24.596747752497688
0,0,0,0.0,0,-2,2.0,1,-1,1.4142135623730951,-1,-1,1.4142135623730951,-4,1,4.123105625617661,-5,3,5.830951894845301,-4,0,4.0,-4,0,4.0,-4,1,4.123105625617661,-2,0,2.0,0,0,0.0,-1,-1,1.4142135623730951,0,0,0.0,0,0,0.0,0,0,0.0,-1,0,1.0,0,1,1.0,2,-2,2.8284271247461903,3,-2,3.605551275463989,2,-3,3.605551275463989,-1,0,1.0,-5,3,5.830951894845301,-3,3,4.242640687119285,-1,3,3.1622776601683795,0,4,4.0,0,4,4.0,-3,6,6.708203932499369,-5,8,9.433981132056603,-6,4,7.211102550927978,2,-4,4.47213595499958,10,-11,14.866068747318506,3,-1,3.1622776601683795,-5,2,5.385164807134504,-3,-6,6.708203932499369,-4,-12,12.649110640673518,-12,2,12.165525060596439,-14,18,22.80350850198276,2,13,13.152946437965905,11,1,11.045361017187261,0,0,0.0,14,18,22.80350850198276
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1.0,2,-2,2.8284271247461903,2,-3,3.605551275463989,3,-2,3.605551275463989,3,-3,4.242640687119285,4,-3,5.0,3,-4,5.0,3,-4,5.0,3,-5,5.830951894845301,2,-4,4.47213595499958,3,-5,5.830951894845301,2,-5,5.385164807134504,3,-7,7.615773105863909,1,-4,4.123105625617661,3,-7,7.615773105863909,2,-6,6.324555320336759,0,-7,7.0,0,-4,4.0,3,-8,8.54400374531753,5,-7,8.602325267042627,9,-9,12.727922061357855,6,-8,10.0,3,0,3.0,0,0,0.0,1,0,1.0,5,-1,5.0990195135927845,6,-2,6.324555320336759,3,0,3.0,1,5,5.0990195135927845,-1,4,4.123105625617661,-2,4,4.47213595499958,4,7,8.06225774829855,5,6,7.810249675906654,3,12,12.36931687685298,0,0,0.0,9,12,12.727922061357855
0,0,0,0.0,0,-2,2.0,0,-1,1.0,0,-2,2.0,-3,2,3.605551275463989,-4,3,5.0,-3,0,3.0,-4,0,4.0,-3,1,3.1622776601683795,-2,0,2.0,0,0,0.0,-1,-1,1.4142135623730951,0,0,0.0,0,0,0.0,0,0,0.0,-1,1,1.4142135623730951,0,0,0.0,1,-2,2.23606797749979,2,-1,2.23606797749979,2,-3,3.605551275463989,-1,0,1.0,-3,3,4.242640687119285,-2,4,4.47213595499958,0,3,3.0,1,5,5.0990195135927845,1,5,5.0990195135927845,-2,5,5.385164807134504,-4,9,9.848857801796104,-4,4,5.656854249492381,1,-4,4.123105625617661,7,-11,13.038404810405298,4,-1,4.123105625617661,-4,3,5.0,-4,-6,7.211102550927978,-6,-13,14.317821063276353,-10,2,10.198039027185569,-10,19,21.470910553583888,6,14,15.231546211727817,9,1,9.055385138137417,0,0,0.0,10,19,21.470910553583888
0,0,0,0.0,0,-2,2.0,0,-1,1.0,0,0,0.0,-3,2,3.605551275463989,-2,5,5.385164807134504,-2,1,2.23606797749979,-3,1,3.1622776601683795,-2,1,2.23606797749979,-2,0,2.0,0,0,0.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,-1,0,1.0,0,1,1.0,0,-2,2.0,2,-2,2.8284271247461903,1,-2,2.23606797749979,-1,0,1.0,-2,5,5.385164807134504,-1,4,4.123105625617661,0,4,4.0,1,6,6.082762530298219,1,6,6.082762530298219,-1,6,6.082762530298219,-2,10,10.198039027185569,-3,5,5.830951894845301,0,-5,5.0,4,-12,12.649110640673518,3,0,3.0,-2,4,4.47213595499958,-4,-7,8.06225774829855,-6,-14,15.231546211727817,-9,3,9.486832980505138,-6,20,20.8806130178211,4,15,15.524174696260024,6,0,6.0,0,0,0.0,9,20,20.8806130178211
0,0,0,0.0,0,-2,2.0,1,-1,1.4142135623730951,-1,-2,2.23606797749979,-3,1,3.1622776601683795,-5,1,5.0990195135927845,-4,0,4.0,-4,-1,4.123105625617661,-3,0,3.0,-2,0,2.0,-1,0,1.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,1,1.0,-1,0,1.0,0,0,0.0,2,-2,2.8284271247461903,2,-1,2.23606797749979,3,-2,3.605551275463989,-1,0,1.0,-3,1,3.1622776601683795,-3,2,3.605551275463989,0,2,2.0,1,3,3.1622776601683795,0,4,4.0,-2,5,5.385164807134504,-5,7,8.602325267042627,-5,3,5.830951894845301,2,-4,4.47213595499958,10,-9,13.45362404707371,4,-1,4.123105625617661,-5,1,5.0990195135927845,-3,-5,5.830951894845301,-4,-10,10.770329614269007,-13,2,13.152946437965905,-12,14,18.439088914585774,4,11,11.704699910719626,11,1,11.045361017187261,0,0,0.0,13,14,18.439088914585774
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-6,6.0,0,-16,16.0,1,-11,11.045361017187261,-2,-11,11.180339887498949,-1,-10,10.04987562112089,0,-9,9.0,2,-9,9.219544457292887,7,-15,16.55294535724685,5,-10,11.180339887498949,0,0,0.0,0,0,0.0,0,0,0.0,5,-1,5.0990195135927845,6,-2,6.324555320336759,0,0,0.0,3,9,9.486832980505138,2,8,8.246211251235321,0,6,6.0,4,8,8.94427190999916,7,6,9.219544457292887,2,15,15.132745950421556,0,0,0.0,7,16,16.55294535724685
0,0,0,0.0,0,-2,2.0,0,-1,1.0,0,-1,1.0,-2,1,2.23606797749979,-2,3,3.605551275463989,-3,1,3.1622776601683795,-2,0,2.0,-3,1,3.1622776601683795,-2,0,2.0,0,0,0.0,-1,-1,1.4142135623730951,0,0,0.0,0,0,0.0,0,0,0.0,-1,1,1.4142135623730951,0,0,0.0,1,-1,1.4142135623730951,1,-2,2.23606797749979,1,-2,2.23606797749979,0,0,0.0,-2,3,3.605551275463989,-1,4,4.123105625617661,1,3,3.1622776601683795,2,5,5.385164807134504,1,5,5.0990195135927845,0,6,6.0,-2,8,8.246211251235321,-4,5,6.4031242374328485,0,-4,4.0,4,-11,11.704699910719626,4,0,4.0,-2,3,3.605551275463989,-4,-7,8.06225774829855,-7,-11,13.038404810405298,-9,2,9.219544457292887,-5,18,18.681541692269406,6,13,14.317821063276353,7,1,7.0710678118654755,0,0,0.0,9,18,18.681541692269406
0,0,0,0.0,0,-2,2.0,0,-1,1.0,0,-1,1.0,-3,0,3.0,-3,2,3.605551275463989,-3,-1,3.1622776601683795,-4,0,4.0,-2,0,2.0,-3,-1,3.1622776601683795,0,0,0.0,-1,0,1.0,0,0,0.0,0,0,0.0,-1,0,1.0,-1,0,1.0,0,0,0.0,2,-1,2.23606797749979,2,-1,2.23606797749979,2,-2,2.8284271247461903,-1,0,1.0,-2,2,2.8284271247461903,-2,2,2.8284271247461903,1,2,2.23606797749979,1,4,4.123105625617661,1,4,4.123105625617661,-1,5,5.0990195135927845,-3,7,7.615773105863909,-5,3,5.830951894845301,1,-3,3.1622776601683795,8,-9,12.041594578792296,3,-1,3.1622776601683795,-3,1,3.1622776601683795,-4,-5,6.4031242374328485,-6,-10,11.661903789690601,-11,2,11.180339887498949,-9,15,17.4928556845359,7,11,13.038404810405298,9,2,9.219544457292887,0,0,0.0,11,15,17.4928556845359
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,-1,2.23606797749979,1,-2,2.23606797749979,2,-4,4.47213595499958,2,-3,3.605551275463989,3,-3,4.242640687119285,2,-3,3.605551275463989,2,-3,3.605551275463989,2,-2,2.8284271247461903,1,-4,4.123105625617661,1,-2,2.23606797749979,1,-3,3.1622776601683795,2,-3,3.605551275463989,0,-3,3.0,0,-2,2.0,2,-6,6.324555320336759,0,-4,4.0,0,-5,5.0,-1,-4,4.123105625617661,2,-5,5.385164807134504,3,-5,5.830951894845301,8,-7,10.63014581273465,5,-6,7.810249675906654,2,0,2.0,1,0,1.0,1,0,1.0,5,-2,5.385164807134504,6,-4,7.211102550927978,3,-1,3.1622776601683795,2,3,3.605551275463989,-1,4,4.123105625617661,-1,4,4.123105625617661,2,6,6.324555320336759,6,5,7.810249675906654,3,12,12.36931687685298,0,0,0.0,8,12,12.36931687685298
0,0,0,0.0,0,-1,1.0,-1,-1,1.4142135623730951,0,-1,1.0,-1,2,2.23606797749979,0,3,3.0,-1,0,1.0,-2,0,2.0,-1,2,2.23606797749979,-2,0,2.0,-1,0,1.0,0,-1,1.0,0,0,0.0,-1,0,1.0,0,1,1.0,-1,0,1.0,-1,1,1.4142135623730951,1,-1,1.4142135623730951,1,-2,2.23606797749979,0,-1,1.0,0,0,0.0,-1,3,3.1622776601683795,1,4,4.123105625617661,1,3,3.1622776601683795,3,5,5.830951894845301,2,5,5.385164807134504,0,5,5.0,0,8,8.0,-2,4,4.47213595499958,-1,-3,3.1622776601683795,1,-9,9.055385138137417,4,-1,4.123105625617661,0,3,3.0,-5,-6,7.810249675906654,-8,-10,12.806248474865697,-6,1,6.082762530298219,-2,15,15.132745950421556,6,11,12.529964086141668,4,1,4.123105625617661,0,0,0.0,8,15,15.132745950421556
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1.0,-5,5,7.0710678118654755,-7,6,9.219544457292887,-2,1,2.23606797749979,2,-4,4.47213595499958,12,-14,18.439088914585774,0,0,0.0,-9,4,9.848857801796104,1,-7,7.0710678118654755,7,-12,13.892443989449804,-11,3,11.40175425099138,-26,16,30.528675044947494,-10,11,14.866068747318506,9,-3,9.486832980505138,0,0,0.0,26,16,30.528675044947494
0,0,0,0.0,0,-1,1.0,0,-1,1.0,-1,-2,2.23606797749979,-1,1,1.4142135623730951,-2,1,2.23606797749979,-2,0,2.0,-3,-1,3.1622776601683795,-2,1,2.23606797749979,-2,-1,2.23606797749979,-1,0,1.0,0,0,0.0,-1,0,1.0,0,0,0.0,0,0,0.0,-1,0,1.0,0,1,1.0,0,-1,1.0,2,-2,2.8284271247461903,1,-1,1.4142135623730951,0,0,0.0,-1,2,2.23606797749979,-1,2,2.23606797749979,1,2,2.23606797749979,2,4,4.47213595499958,2,4,4.47213595499958,0,5,5.0,-2,7,7.280109889280518,-4,3,5.0,1,-3,3.1622776601683795,5,-9,10.295630140987,4,-1,4.123105625617661,-2,2,2.8284271247461903,-4,-5,6.4031242374328485,-7,-9,11.40175425099138,-9,1,9.055385138137417,-5,14,14.866068747318506,7,10,12.206555615733702,7,1,7.0710678118654755,0,0,0.0,9,14,14.866068747318506
0,0,0,0.0,0,-1,1.0,0,-1,1.0,0,-1,1.0,-2,-1,2.23606797749979,-3,1,3.1622776601683795,-3,-1,3.1622776601683795,-3,-2,3.605551275463989,-2,0,2.0,-2,-1,2.23606797749979,-1,0,1.0,-1,0,1.0,0,-1,1.0,0,0,0.0,-1,0,1.0,0,1,1.0,-1,0,1.0,2,-1,2.23606797749979,2,-1,2.23606797749979,2,-1,2.23606797749979,0,0,0.0,-2,1,2.23606797749979,-1,1,1.4142135623730951,0,1,1.0,2,2,2.8284271247461903,2,3,3.605551275463989,-1,4,4.123105625617661,-3,6,6.708203932499369,-4,3,5.0,1,-3,3.1622776601683795,8,-7,10.63014581273465,4,-1,4.123105625617661,-3,0,3.0,-3,-4,5.0,-6,-8,10.0,-11,1,11.045361017187261,-8,10,12.806248474865697,6,8,10.0,10,3,10.44030650891055,0,0,0.0,11,10,12.806248474865697
0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,-1,1.4142135623730951,2,-2,2.8284271247461903,1,-2,2.23606797749979,3,-2,3.605551275463989,2,-3,3.605551275463989,3,-2,3.605551275463989,3,-3,4.242640687119285,2,-2,2.8284271247461903,2,-2,2.8284271247461903,1,-2,2.23606797749979,2,-2,2.8284271247461903,2,-2,2.8284271247461903,1,-3,3.1622776601683795,0,0,0.0,3,-5,5.830951894845301,0,-3,3.0,1,-4,4.123105625617661,0,-3,3.0,2,-4,4.47213595499958,5,-5,7.0710678118654755,8,-6,10.0,6,-5,7.810249675906654,3,-1,3.1622776601683795,1,1,1.4142135623730951,2,0,2.0,4,-2,4.47213595499958,7,-2,7.280109889280518,3,-1,3.1622776601683795,0,3,3.0,-1,3,3.1622776601683795,-2,3,3.605551275463989,3,6,6.708203932499369,5,5,7.0710678118654755,3,10,10.44030650891055,0,0,0.0,8,10,10.44030650891055
